Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1605270294,2020-11-13 12:24:54,B5932,CCA1883,60.96,287.06,353,40.09131,116.61243
1605270300,2020-11-13 12:25:00,B5932,CCA1883,129.54,322.248,354,40.09131,116.61243
1605270304,2020-11-13 12:25:04,B5932,CCA1883,190.5,322.248,354,40.09131,116.61243
1605270310,2020-11-13 12:25:10,B5932,CCA1883,281.94,316.692,359,40.09131,116.61243
1605270315,2020-11-13 12:25:15,B5932,CCA1883,358.14,316.692,359,40.1075,116.61182
1605270328,2020-11-13 12:25:28,B5932,CCA1883,518.16,316.692,359,40.11742,116.61756
1605270339,2020-11-13 12:25:39,B5932,CCA1883,632.46,312.988,27,40.12021,116.61956
1605270345,2020-11-13 12:25:45,B5932,CCA1883,685.8,312.988,27,40.12021,116.61956
1605270351,2020-11-13 12:25:51,B5932,CCA1883,731.52,312.988,27,40.12021,116.61956
1605270356,2020-11-13 12:25:56,B5932,CCA1883,746.76,312.988,27,40.1359,116.63105
1605270372,2020-11-13 12:26:12,B5932,CCA1883,762.0,357.436,29,40.14153,116.63519
1605270377,2020-11-13 12:26:17,B5932,CCA1883,762.0,357.436,29,40.14153,116.63519
1605270382,2020-11-13 12:26:22,B5932,CCA1883,762.0,357.436,29,40.1581,116.64789
1605270396,2020-11-13 12:26:36,B5932,CCA1883,853.44,440.776,45,40.16364,116.65472
1605270401,2020-11-13 12:26:41,B5932,CCA1883,914.4,440.776,45,40.16364,116.65472
1605270405,2020-11-13 12:26:45,B5932,CCA1883,952.5,440.776,45,40.16364,116.65472
1605270411,2020-11-13 12:26:51,B5932,CCA1883,990.6,440.776,45,40.16364,116.65472
1605270416,2020-11-13 12:26:56,B5932,CCA1883,1013.46,505.596,86,40.16364,116.65472
1605270421,2020-11-13 12:27:01,B5932,CCA1883,1028.7,505.596,86,40.16364,116.65472
1605270427,2020-11-13 12:27:07,B5932,CCA1883,1036.32,505.596,86,40.16364,116.65472
1605270435,2020-11-13 12:27:15,B5932,CCA1883,1043.94,509.3,83,40.17274,116.72058
1605270447,2020-11-13 12:27:27,B5932,CCA1883,1059.18,509.3,83,40.17374,116.73323
1605270451,2020-11-13 12:27:31,B5932,CCA1883,1074.42,509.3,83,40.17374,116.73323
1605270457,2020-11-13 12:27:37,B5932,CCA1883,1143.0,509.3,83,40.17374,116.73323
1605270461,2020-11-13 12:27:41,B5932,CCA1883,1173.48,509.3,83,40.17374,116.73323
1605270467,2020-11-13 12:27:47,B5932,CCA1883,1242.06,509.3,83,40.17374,116.73323
1605270471,2020-11-13 12:27:51,B5932,CCA1883,1287.78,514.856,82,40.17374,116.73323
1605270476,2020-11-13 12:27:56,B5932,CCA1883,1318.26,516.708,83,40.17966,116.79728
1605270491,2020-11-13 12:28:11,B5932,CCA1883,1341.12,516.708,83,40.18091,116.81082
1605270496,2020-11-13 12:28:16,B5932,CCA1883,1341.12,516.708,83,40.18091,116.81082
1605270501,2020-11-13 12:28:21,B5932,CCA1883,1341.12,529.672,68,40.18091,116.81082
1605270512,2020-11-13 12:28:32,B5932,CCA1883,1386.84,529.672,68,40.18845,116.84615
1605270516,2020-11-13 12:28:36,B5932,CCA1883,1424.94,527.82,63,40.18845,116.84615
1605270527,2020-11-13 12:28:47,B5932,CCA1883,1569.72,527.82,63,40.19544,116.86488
1605270530,2020-11-13 12:28:50,B5932,CCA1883,1569.72,535.228,65,40.19544,116.86488
1605270536,2020-11-13 12:28:56,B5932,CCA1883,1729.74,535.228,65,40.19544,116.86488
1605270540,2020-11-13 12:29:00,B5932,CCA1883,1805.94,535.228,65,40.19544,116.86488
1605270557,2020-11-13 12:29:17,B5932,CCA1883,2171.7,535.228,65,40.21313,116.91463
1605270573,2020-11-13 12:29:33,B5932,CCA1883,2446.02,531.524,65,40.22443,116.94745
1605270586,2020-11-13 12:29:46,B5932,CCA1883,2651.76,537.08,65,40.22443,116.94745
1605270603,2020-11-13 12:30:03,B5932,CCA1883,2918.46,555.6,69,40.24092,116.99778
1605270606,2020-11-13 12:30:06,B5932,CCA1883,2933.7,555.6,69,40.24092,116.99778
1605270618,2020-11-13 12:30:18,B5932,CCA1883,3124.2,568.564,99,40.24246,117.01416
1605270637,2020-11-13 12:30:37,B5932,CCA1883,3314.7,568.564,99,40.23687,117.04253
1605270653,2020-11-13 12:30:53,B5932,CCA1883,3535.68,568.564,99,40.23687,117.04253
1605270679,2020-11-13 12:31:19,B5932,CCA1883,3924.3,625.976,155,40.17,117.09515
1605270683,2020-11-13 12:31:23,B5932,CCA1883,3970.02,625.976,155,40.17,117.09515
1605270698,2020-11-13 12:31:38,B5932,CCA1883,4198.62,625.976,155,40.15037,117.10714
1605270707,2020-11-13 12:31:47,B5932,CCA1883,4335.78,637.088,154,40.15037,117.10714
1605270712,2020-11-13 12:31:52,B5932,CCA1883,4427.22,637.088,154,40.15037,117.10714
1605270717,2020-11-13 12:31:57,B5932,CCA1883,4503.42,640.792,154,40.11548,117.12872
1605270727,2020-11-13 12:32:07,B5932,CCA1883,4632.96,642.644,154,40.11548,117.12872
1605270733,2020-11-13 12:32:13,B5932,CCA1883,4709.16,646.348,155,40.11548,117.12872
1605270737,2020-11-13 12:32:17,B5932,CCA1883,4800.6,646.348,155,40.11548,117.12872
1605270744,2020-11-13 12:32:24,B5932,CCA1883,4869.18,651.904,155,40.07747,117.15177
1605270758,2020-11-13 12:32:38,B5932,CCA1883,5082.54,663.016,155,40.06663,117.1582
1605270773,2020-11-13 12:32:53,B5932,CCA1883,5334.0,659.312,155,40.03115,117.17943
1605270788,2020-11-13 12:33:08,B5932,CCA1883,5562.6,657.46,155,40.0103,117.19185
1605270799,2020-11-13 12:33:19,B5932,CCA1883,5654.04,670.424,155,40.00049,117.19769
1605270808,2020-11-13 12:33:28,B5932,CCA1883,5684.52,670.424,155,40.00049,117.19769
1605270815,2020-11-13 12:33:35,B5932,CCA1883,5692.14,700.056,162,39.96617,117.21519
1605270829,2020-11-13 12:33:49,B5932,CCA1883,5699.76,727.836,175,39.95513,117.21788
1605270836,2020-11-13 12:33:56,B5932,CCA1883,5699.76,727.836,177,39.95513,117.21788
1605270838,2020-11-13 12:33:58,B5932,CCA1883,5699.76,727.836,177,39.95513,117.21788
1605270851,2020-11-13 12:34:11,B5932,CCA1883,5699.76,720.428,196,39.9202,117.21857
1605270864,2020-11-13 12:34:24,B5932,CCA1883,5699.76,720.428,200,39.87944,117.20331
1605270875,2020-11-13 12:34:35,B5932,CCA1883,5699.76,722.28,199,39.86021,117.19489
1605270879,2020-11-13 12:34:39,B5932,CCA1883,5699.76,722.28,199,39.86021,117.19489
1605270885,2020-11-13 12:34:45,B5932,CCA1883,5699.76,722.28,199,39.86021,117.19489
1605270889,2020-11-13 12:34:49,B5932,CCA1883,5699.76,722.28,199,39.86021,117.19489
1605270896,2020-11-13 12:34:56,B5932,CCA1883,5699.76,722.28,198,39.86021,117.19489
1605270904,2020-11-13 12:35:04,B5932,CCA1883,5699.76,722.28,199,39.81524,117.17596
1605270910,2020-11-13 12:35:10,B5932,CCA1883,5699.76,720.428,199,39.81524,117.17596
1605270913,2020-11-13 12:35:13,B5932,CCA1883,5707.38,720.428,199,39.81524,117.17596
1605270925,2020-11-13 12:35:25,B5932,CCA1883,5829.3,720.428,199,39.77573,117.15898
1605270939,2020-11-13 12:35:39,B5932,CCA1883,5996.94,694.5,199,39.77573,117.15898
1605270955,2020-11-13 12:35:55,B5932,CCA1883,6416.04,681.536,199,39.73634,117.14185
1605270976,2020-11-13 12:36:16,B5932,CCA1883,6690.36,681.536,199,39.71744,117.13354
1605270982,2020-11-13 12:36:22,B5932,CCA1883,6758.94,681.536,199,39.68625,117.12231
1605270987,2020-11-13 12:36:27,B5932,CCA1883,6774.18,713.02,182,39.68625,117.12231
1605271001,2020-11-13 12:36:41,B5932,CCA1883,6926.58,720.428,177,39.65073,117.12225
1605271007,2020-11-13 12:36:47,B5932,CCA1883,6972.3,727.836,177,39.65073,117.12225
1605271022,2020-11-13 12:37:02,B5932,CCA1883,7124.7,733.392,177,39.63323,117.12317
1605271035,2020-11-13 12:37:15,B5932,CCA1883,7254.24,738.948,178,39.58928,117.125
1605271057,2020-11-13 12:37:37,B5932,CCA1883,7459.98,750.06,178,39.54456,117.1265
1605271073,2020-11-13 12:37:53,B5932,CCA1883,7620.0,757.468,178,39.51661,117.12738
1605271090,2020-11-13 12:38:10,B5932,CCA1883,7780.02,763.024,178,39.48863,117.1283
1605271108,2020-11-13 12:38:28,B5932,CCA1883,7917.18,774.136,178,39.44669,117.12966
1605271112,2020-11-13 12:38:32,B5932,CCA1883,7917.18,781.544,178,39.44669,117.12966
1605271128,2020-11-13 12:38:48,B5932,CCA1883,8084.82,783.396,178,39.41029,117.13086
1605271140,2020-11-13 12:39:00,B5932,CCA1883,8191.5,788.952,178,39.38673,117.13165
1605271153,2020-11-13 12:39:13,B5932,CCA1883,8290.56,796.36,178,39.35619,117.13269
1605271168,2020-11-13 12:39:28,B5932,CCA1883,8366.76,805.62,178,39.34918,117.13295
1605271172,2020-11-13 12:39:32,B5932,CCA1883,8382.0,805.62,178,39.31839,117.13397
1605271186,2020-11-13 12:39:46,B5932,CCA1883,8465.82,822.288,178,39.29517,117.13474
1605271199,2020-11-13 12:39:59,B5932,CCA1883,8572.5,827.844,178,39.28166,117.13519
1605271202,2020-11-13 12:40:02,B5932,CCA1883,8587.74,827.844,178,39.28166,117.13519
1605271213,2020-11-13 12:40:13,B5932,CCA1883,8618.22,835.252,178,39.24944,117.13629
1605271224,2020-11-13 12:40:24,B5932,CCA1883,8755.38,835.252,178,39.21524,117.13742
