Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1606479956,2020-11-27 12:25:56,B1080,CCA1884,-60.96,14.816,194,40.07785,116.61475
1606479962,2020-11-27 12:26:02,B1080,CCA1884,-7.62,266.688,355,40.07785,116.61475
1606479964,2020-11-27 12:26:04,B1080,CCA1884,91.44,266.688,355,40.07785,116.61475
1606479971,2020-11-27 12:26:11,B1080,CCA1884,144.78,257.428,354,40.07785,116.61475
1606479986,2020-11-27 12:26:26,B1080,CCA1884,342.9,285.208,353,40.09111,116.61294
1606479989,2020-11-27 12:26:29,B1080,CCA1884,373.38,285.208,353,40.09772,116.61188
1606479994,2020-11-27 12:26:34,B1080,CCA1884,388.62,285.208,353,40.09772,116.61188
1606480001,2020-11-27 12:26:41,B1080,CCA1884,411.48,285.208,353,40.09772,116.61188
1606480007,2020-11-27 12:26:47,B1080,CCA1884,495.3,285.208,353,40.09772,116.61188
1606480011,2020-11-27 12:26:51,B1080,CCA1884,594.36,285.208,353,40.09772,116.61188
1606480019,2020-11-27 12:26:59,B1080,CCA1884,769.62,285.208,353,40.1218,116.61957
1606480025,2020-11-27 12:27:05,B1080,CCA1884,891.54,285.208,353,40.1218,116.61957
1606480037,2020-11-27 12:27:17,B1080,CCA1884,1089.66,385.216,31,40.1218,116.61957
1606480042,2020-11-27 12:27:22,B1080,CCA1884,1089.66,401.884,30,40.1218,116.61957
1606480050,2020-11-27 12:27:30,B1080,CCA1884,1226.82,401.884,30,40.1218,116.61957
1606480060,2020-11-27 12:27:40,B1080,CCA1884,1272.54,446.332,38,40.15899,116.64959
1606480080,2020-11-27 12:28:00,B1080,CCA1884,1280.16,463.0,54,40.16327,116.65515
1606480085,2020-11-27 12:28:05,B1080,CCA1884,1287.78,463.0,54,40.16327,116.65515
1606480096,2020-11-27 12:28:16,B1080,CCA1884,1287.78,463.0,54,40.17261,116.70032
1606480099,2020-11-27 12:28:19,B1080,CCA1884,1287.78,463.0,54,40.17261,116.70032
1606480106,2020-11-27 12:28:26,B1080,CCA1884,1287.78,496.336,85,40.17261,116.70032
1606480116,2020-11-27 12:28:36,B1080,CCA1884,1295.4,500.04,84,40.17261,116.70032
1606480121,2020-11-27 12:28:41,B1080,CCA1884,1363.98,500.04,84,40.17261,116.70032
1606480125,2020-11-27 12:28:45,B1080,CCA1884,1402.08,500.04,84,40.17261,116.70032
1606480132,2020-11-27 12:28:52,B1080,CCA1884,1501.14,500.04,84,40.17261,116.70032
1606480137,2020-11-27 12:28:57,B1080,CCA1884,1562.1,500.04,84,40.17261,116.70032
1606480148,2020-11-27 12:29:08,B1080,CCA1884,1805.94,520.412,83,40.17261,116.70032
1606480154,2020-11-27 12:29:14,B1080,CCA1884,1912.62,522.264,83,40.17261,116.70032
1606480159,2020-11-27 12:29:19,B1080,CCA1884,2004.06,524.116,83,40.17261,116.70032
1606480178,2020-11-27 12:29:38,B1080,CCA1884,2453.64,524.116,82,40.17261,116.70032
1606480183,2020-11-27 12:29:43,B1080,CCA1884,2522.22,524.116,82,40.17261,116.70032
1606480203,2020-11-27 12:30:03,B1080,CCA1884,2849.88,524.116,82,40.19147,116.85498
1606480208,2020-11-27 12:30:08,B1080,CCA1884,2918.46,527.82,64,40.19147,116.85498
1606480217,2020-11-27 12:30:17,B1080,CCA1884,3070.86,527.82,64,40.19147,116.85498
1606480224,2020-11-27 12:30:24,B1080,CCA1884,3185.16,527.82,64,40.21094,116.90826
1606480237,2020-11-27 12:30:37,B1080,CCA1884,3383.28,544.488,65,40.21583,116.92306
1606480254,2020-11-27 12:30:54,B1080,CCA1884,3573.78,544.488,65,40.21927,116.9431
1606480258,2020-11-27 12:30:58,B1080,CCA1884,3596.64,544.488,65,40.21927,116.9431
1606480273,2020-11-27 12:31:13,B1080,CCA1884,3665.22,544.488,65,40.21043,116.99921
1606480294,2020-11-27 12:31:34,B1080,CCA1884,3825.24,713.02,157,40.18049,117.03186
1606480305,2020-11-27 12:31:45,B1080,CCA1884,3916.68,714.872,166,40.16536,117.03785
1606480310,2020-11-27 12:31:50,B1080,CCA1884,4023.36,707.464,176,40.1586,117.03906
1606480324,2020-11-27 12:32:04,B1080,CCA1884,4251.96,707.464,176,40.12766,117.03492
1606480340,2020-11-27 12:32:20,B1080,CCA1884,4488.18,692.648,201,40.12444,117.0338
1606480344,2020-11-27 12:32:24,B1080,CCA1884,4556.76,692.648,201,40.12444,117.0338
1606480350,2020-11-27 12:32:30,B1080,CCA1884,4632.96,692.648,201,40.09051,117.01782
1606480364,2020-11-27 12:32:44,B1080,CCA1884,4815.84,713.02,195,40.07896,117.01238
1606480375,2020-11-27 12:32:55,B1080,CCA1884,4968.24,722.28,192,40.05541,117.00377
1606480386,2020-11-27 12:33:06,B1080,CCA1884,5135.88,722.28,192,40.02919,116.99744
1606480390,2020-11-27 12:33:10,B1080,CCA1884,5204.46,722.28,192,40.02919,116.99744
1606480395,2020-11-27 12:33:15,B1080,CCA1884,5257.8,727.836,191,40.02919,116.99744
