Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1605061127,2020-11-11 02:18:47,B1282,CCA1803,236.22,311.136,353,40.09581,116.59347
1605061147,2020-11-11 02:19:07,B1282,CCA1803,472.44,318.544,354,40.0995,116.59283
1605061152,2020-11-11 02:19:12,B1282,CCA1803,525.78,322.248,354,40.0995,116.59283
1605061157,2020-11-11 02:19:17,B1282,CCA1803,594.36,325.952,354,40.0995,116.59283
1605061162,2020-11-11 02:19:22,B1282,CCA1803,662.94,325.952,354,40.0995,116.59283
1605061165,2020-11-11 02:19:25,B1282,CCA1803,693.42,325.952,354,40.0995,116.59283
1605061178,2020-11-11 02:19:38,B1282,CCA1803,853.44,327.804,354,40.13161,116.58785
1605061184,2020-11-11 02:19:44,B1282,CCA1803,914.4,333.36,353,40.13161,116.58785
1605061187,2020-11-11 02:19:47,B1282,CCA1803,952.5,333.36,353,40.13161,116.58785
1605061193,2020-11-11 02:19:53,B1282,CCA1803,1005.84,333.36,353,40.15082,116.58459
1605061205,2020-11-11 02:20:05,B1282,CCA1803,1028.7,333.36,353,40.15759,116.58331
1605061218,2020-11-11 02:20:18,B1282,CCA1803,1089.66,333.36,353,40.17224,116.5802
1605061229,2020-11-11 02:20:29,B1282,CCA1803,1158.24,442.628,352,40.18673,116.57736
1605061234,2020-11-11 02:20:34,B1282,CCA1803,1203.96,470.408,352,40.18673,116.57736
1605061239,2020-11-11 02:20:39,B1282,CCA1803,1234.44,470.408,352,40.18673,116.57736
1605061243,2020-11-11 02:20:43,B1282,CCA1803,1264.92,470.408,352,40.18673,116.57736
1605061247,2020-11-11 02:20:47,B1282,CCA1803,1295.4,511.152,353,40.18673,116.57736
1605061254,2020-11-11 02:20:54,B1282,CCA1803,1409.7,511.152,353,40.18673,116.57736
1605061262,2020-11-11 02:21:02,B1282,CCA1803,1539.24,516.708,353,40.22616,116.57031
1605061269,2020-11-11 02:21:09,B1282,CCA1803,1645.92,520.412,353,40.22616,116.57031
1605061274,2020-11-11 02:21:14,B1282,CCA1803,1714.5,520.412,353,40.22616,116.57031
1605061278,2020-11-11 02:21:18,B1282,CCA1803,1767.84,518.56,353,40.24697,116.56663
1605061285,2020-11-11 02:21:25,B1282,CCA1803,1828.8,518.56,352,40.24697,116.56663
1605061300,2020-11-11 02:21:40,B1282,CCA1803,1943.1,513.004,333,40.26229,116.56338
1605061319,2020-11-11 02:21:59,B1282,CCA1803,1981.2,498.188,305,40.29287,116.53816
1605061330,2020-11-11 02:22:10,B1282,CCA1803,2011.68,498.188,305,40.29287,116.53816
1605061345,2020-11-11 02:22:25,B1282,CCA1803,2240.28,492.632,277,40.30204,116.50477
1605061360,2020-11-11 02:22:40,B1282,CCA1803,2514.6,492.632,277,40.29771,116.47193
1605061366,2020-11-11 02:22:46,B1282,CCA1803,2598.42,483.372,246,40.29771,116.47193
1605061370,2020-11-11 02:22:50,B1282,CCA1803,2651.76,483.372,246,40.29771,116.47193
1605061376,2020-11-11 02:22:56,B1282,CCA1803,2720.34,483.372,246,40.29771,116.47193
1605061380,2020-11-11 02:23:00,B1282,CCA1803,2834.64,492.632,237,40.29771,116.47193
1605061386,2020-11-11 02:23:06,B1282,CCA1803,2918.46,492.632,237,40.29771,116.47193
1605061391,2020-11-11 02:23:11,B1282,CCA1803,2987.04,490.78,235,40.29771,116.47193
1605061394,2020-11-11 02:23:14,B1282,CCA1803,3009.9,494.484,235,40.29771,116.47193
1605061398,2020-11-11 02:23:18,B1282,CCA1803,3108.96,494.484,235,40.29771,116.47193
1605061411,2020-11-11 02:23:31,B1282,CCA1803,3261.36,496.336,236,40.26866,116.41425
1605061416,2020-11-11 02:23:36,B1282,CCA1803,3291.84,496.336,236,40.26866,116.41425
1605061419,2020-11-11 02:23:39,B1282,CCA1803,3299.46,496.336,236,40.26866,116.41425
1605061424,2020-11-11 02:23:44,B1282,CCA1803,3314.7,496.336,236,40.26866,116.41425
1605061430,2020-11-11 02:23:50,B1282,CCA1803,3345.18,496.336,236,40.26866,116.41425
1605061434,2020-11-11 02:23:54,B1282,CCA1803,3368.04,496.336,236,40.26866,116.41425
1605061446,2020-11-11 02:24:06,B1282,CCA1803,3459.48,587.084,236,40.24204,116.36357
1605061451,2020-11-11 02:24:11,B1282,CCA1803,3497.58,596.344,236,40.24204,116.36357
1605061466,2020-11-11 02:24:26,B1282,CCA1803,3604.26,618.568,236,40.22975,116.33991
1605061471,2020-11-11 02:24:31,B1282,CCA1803,3665.22,618.568,236,40.22975,116.33991
1605061475,2020-11-11 02:24:35,B1282,CCA1803,3695.7,618.568,236,40.22975,116.33991
1605061481,2020-11-11 02:24:41,B1282,CCA1803,3840.48,616.716,236,40.22975,116.33991
1605061486,2020-11-11 02:24:46,B1282,CCA1803,3901.44,616.716,236,40.20624,116.29434
1605061491,2020-11-11 02:24:51,B1282,CCA1803,4000.5,616.716,236,40.20624,116.29434
1605061507,2020-11-11 02:25:07,B1282,CCA1803,4213.86,635.236,235,40.19641,116.27527
1605061521,2020-11-11 02:25:21,B1282,CCA1803,4427.22,638.94,235,40.19641,116.27527
1605061532,2020-11-11 02:25:32,B1282,CCA1803,4488.18,638.94,235,40.17551,116.23529
1605061536,2020-11-11 02:25:36,B1282,CCA1803,4488.18,663.016,236,40.17551,116.23529
1605061541,2020-11-11 02:25:41,B1282,CCA1803,4640.58,663.016,236,40.15252,116.19134
1605061557,2020-11-11 02:25:57,B1282,CCA1803,4907.28,664.868,236,40.13608,116.16058
1605061570,2020-11-11 02:26:10,B1282,CCA1803,5059.68,674.128,236,40.13475,116.15808
1605061574,2020-11-11 02:26:14,B1282,CCA1803,5113.02,679.684,237,40.13475,116.15808
1605061580,2020-11-11 02:26:20,B1282,CCA1803,5189.22,683.388,237,40.13475,116.15808
1605061586,2020-11-11 02:26:26,B1282,CCA1803,5273.04,683.388,237,40.10861,116.10699
1605061588,2020-11-11 02:26:28,B1282,CCA1803,5303.52,683.388,237,40.10861,116.10699
1605061596,2020-11-11 02:26:36,B1282,CCA1803,5349.24,692.648,237,40.10861,116.10699
1605061599,2020-11-11 02:26:39,B1282,CCA1803,5455.92,692.648,237,40.09586,116.08142
1605061612,2020-11-11 02:26:52,B1282,CCA1803,5615.94,696.352,237,40.09586,116.08142
1605061623,2020-11-11 02:27:03,B1282,CCA1803,5676.9,716.724,237,40.09586,116.08142
1605061634,2020-11-11 02:27:14,B1282,CCA1803,5829.3,725.984,236,40.06197,116.01544
1605061638,2020-11-11 02:27:18,B1282,CCA1803,5875.02,725.984,236,40.06197,116.01544
1605061645,2020-11-11 02:27:25,B1282,CCA1803,5951.22,725.984,236,40.06197,116.01544
1605061662,2020-11-11 02:27:42,B1282,CCA1803,6019.8,751.912,236,40.03326,115.96124
1605061679,2020-11-11 02:27:59,B1282,CCA1803,6004.56,757.468,236,40.0215,115.9389
1605061690,2020-11-11 02:28:10,B1282,CCA1803,6004.56,757.468,236,40.00602,115.90957
1605061703,2020-11-11 02:28:23,B1282,CCA1803,6004.56,755.616,236,39.98891,115.87701
1605061716,2020-11-11 02:28:36,B1282,CCA1803,6141.72,759.32,236,39.97678,115.85425
1605061727,2020-11-11 02:28:47,B1282,CCA1803,6355.08,755.616,235,39.96654,115.83529
1605061741,2020-11-11 02:29:01,B1282,CCA1803,6492.24,763.024,236,39.94995,115.80402
1605061752,2020-11-11 02:29:12,B1282,CCA1803,6637.02,770.432,236,39.93763,115.7806
1605061763,2020-11-11 02:29:23,B1282,CCA1803,6797.04,772.284,236,39.92376,115.7547
1605061777,2020-11-11 02:29:37,B1282,CCA1803,6987.54,774.136,236,39.90844,115.7262
1605061790,2020-11-11 02:29:50,B1282,CCA1803,7139.94,774.136,236,39.89296,115.69672
1605061802,2020-11-11 02:30:02,B1282,CCA1803,7261.86,774.136,236,39.88083,115.67332
1605061813,2020-11-11 02:30:13,B1282,CCA1803,7429.5,794.508,236,39.87404,115.66046
1605061818,2020-11-11 02:30:18,B1282,CCA1803,7490.46,794.508,236,39.87404,115.66046
1605061821,2020-11-11 02:30:21,B1282,CCA1803,7520.94,794.508,236,39.87404,115.66046
1605061833,2020-11-11 02:30:33,B1282,CCA1803,7650.48,801.916,236,39.85481,115.62427
1605061846,2020-11-11 02:30:46,B1282,CCA1803,7795.26,811.176,236,39.83084,115.57898
1605061858,2020-11-11 02:30:58,B1282,CCA1803,7955.28,813.028,236,39.82037,115.5592
1605061864,2020-11-11 02:31:04,B1282,CCA1803,8046.72,813.028,236,39.82037,115.5592
1605061878,2020-11-11 02:31:18,B1282,CCA1803,8199.12,813.028,236,39.7949,115.51056
1605061889,2020-11-11 02:31:29,B1282,CCA1803,8298.18,824.14,237,39.78461,115.49054
1605061893,2020-11-11 02:31:33,B1282,CCA1803,8374.38,824.14,237,39.78461,115.49054
1605061909,2020-11-11 02:31:49,B1282,CCA1803,8526.78,824.14,237,39.77005,115.46147
1605061924,2020-11-11 02:32:04,B1282,CCA1803,8694.42,833.4,240,39.75319,115.42499
1605061929,2020-11-11 02:32:09,B1282,CCA1803,8755.38,833.4,240,39.75319,115.42499
1605061942,2020-11-11 02:32:22,B1282,CCA1803,8892.54,842.66,243,39.7274,115.36182
1605061953,2020-11-11 02:32:33,B1282,CCA1803,8991.6,846.364,243,39.71767,115.33746
1605061969,2020-11-11 02:32:49,B1282,CCA1803,9174.48,853.772,243,39.70636,115.30902
1605061982,2020-11-11 02:33:02,B1282,CCA1803,9296.4,855.624,243,39.69211,115.27338
1605061988,2020-11-11 02:33:08,B1282,CCA1803,9349.74,853.772,243,39.69211,115.27338
1605061999,2020-11-11 02:33:19,B1282,CCA1803,9494.52,850.068,243,39.67503,115.23035
1605062012,2020-11-11 02:33:32,B1282,CCA1803,9776.46,840.808,243,39.65845,115.18861
1605062029,2020-11-11 02:33:49,B1282,CCA1803,10005.06,837.104,243,39.6417,115.14661
1605062044,2020-11-11 02:34:04,B1282,CCA1803,10187.94,831.548,243,39.6417,115.14661
1605062057,2020-11-11 02:34:17,B1282,CCA1803,10355.58,831.548,243,39.61488,115.07947
1605062072,2020-11-11 02:34:32,B1282,CCA1803,10523.22,825.992,243,39.60352,115.05086
1605062083,2020-11-11 02:34:43,B1282,CCA1803,10622.28,825.992,243,39.59889,115.03922
1605062096,2020-11-11 02:34:56,B1282,CCA1803,10782.3,825.992,243,39.58502,115.00441
1605062113,2020-11-11 02:35:13,B1282,CCA1803,10927.08,814.88,243,39.56891,114.96452
1605062128,2020-11-11 02:35:28,B1282,CCA1803,11003.28,814.88,243,39.55385,114.92706
1605062139,2020-11-11 02:35:39,B1282,CCA1803,11010.9,814.88,243,39.55385,114.92706
1605062142,2020-11-11 02:35:42,B1282,CCA1803,11010.9,814.88,243,39.53554,114.88135
1605062164,2020-11-11 02:36:04,B1282,CCA1803,11003.28,816.732,243,39.52876,114.86451
1605062167,2020-11-11 02:36:07,B1282,CCA1803,11003.28,816.732,243,39.52876,114.86451
1605062174,2020-11-11 02:36:14,B1282,CCA1803,11003.28,816.732,243,39.52876,114.86451
1605062185,2020-11-11 02:36:25,B1282,CCA1803,11003.28,816.732,243,39.50348,114.8017
1605062194,2020-11-11 02:36:34,B1282,CCA1803,11003.28,816.732,243,39.50348,114.8017
1605062209,2020-11-11 02:36:49,B1282,CCA1803,11003.28,816.732,243,39.47708,114.73631
1605062223,2020-11-11 02:37:03,B1282,CCA1803,11003.28,816.732,243,39.46413,114.70425
1605062227,2020-11-11 02:37:07,B1282,CCA1803,11003.28,816.732,243,39.46413,114.70425
1605062239,2020-11-11 02:37:19,B1282,CCA1803,11003.28,816.732,243,39.45424,114.67971
1605062243,2020-11-11 02:37:23,B1282,CCA1803,11003.28,816.732,243,39.45424,114.67971
1605062254,2020-11-11 02:37:34,B1282,CCA1803,11003.28,814.88,243,39.45424,114.67971
1605062258,2020-11-11 02:37:38,B1282,CCA1803,11003.28,814.88,243,39.45424,114.67971
1605062263,2020-11-11 02:37:43,B1282,CCA1803,11003.28,814.88,243,39.45424,114.67971
1605062273,2020-11-11 02:37:53,B1282,CCA1803,11003.28,814.88,243,39.45424,114.67971
1605062279,2020-11-11 02:37:59,B1282,CCA1803,11003.28,814.88,243,39.45424,114.67971
1605062289,2020-11-11 02:38:09,B1282,CCA1803,11003.28,809.324,243,39.39761,114.54059
1605062303,2020-11-11 02:38:23,B1282,CCA1803,11003.28,809.324,243,39.39661,114.53808
1605062315,2020-11-11 02:38:35,B1282,CCA1803,11003.28,809.324,243,39.39661,114.53808
1605062319,2020-11-11 02:38:39,B1282,CCA1803,11003.28,809.324,243,39.39661,114.53808
1605062327,2020-11-11 02:38:47,B1282,CCA1803,11003.28,809.324,243,39.39661,114.53808
1605062333,2020-11-11 02:38:53,B1282,CCA1803,11003.28,809.324,243,39.39661,114.53808
1605062356,2020-11-11 02:39:16,B1282,CCA1803,11003.28,803.768,243,39.3433,114.40723
1605062373,2020-11-11 02:39:33,B1282,CCA1803,11003.28,803.768,243,39.3433,114.40723
1605062385,2020-11-11 02:39:45,B1282,CCA1803,11003.28,809.324,243,39.31606,114.34076
1605062394,2020-11-11 02:39:54,B1282,CCA1803,11003.28,809.324,243,39.31606,114.34076
1605062400,2020-11-11 02:40:00,B1282,CCA1803,11003.28,809.324,243,39.31606,114.34076
1605062406,2020-11-11 02:40:06,B1282,CCA1803,11003.28,809.324,243,39.31606,114.34076
1605062461,2020-11-11 02:41:01,B1282,CCA1803,11003.28,809.324,243,39.31606,114.34076
1605062487,2020-11-11 02:41:27,B1282,CCA1803,11003.28,809.324,243,39.31606,114.34076
1605062528,2020-11-11 02:42:08,B1282,CCA1803,11003.28,898.22,197,39.13689,114.10364
1605062537,2020-11-11 02:42:17,B1282,CCA1803,11003.28,901.924,196,39.13689,114.10364
1605062543,2020-11-11 02:42:23,B1282,CCA1803,11003.28,901.924,196,39.13689,114.10364
1605062546,2020-11-11 02:42:26,B1282,CCA1803,11003.28,901.924,196,39.13689,114.10364
1605062557,2020-11-11 02:42:37,B1282,CCA1803,11003.28,901.924,196,39.04417,114.07104
1605062568,2020-11-11 02:42:48,B1282,CCA1803,11003.28,901.924,196,39.04417,114.07104
1605062574,2020-11-11 02:42:54,B1282,CCA1803,11003.28,900.072,196,39.04417,114.07104
1605062578,2020-11-11 02:42:58,B1282,CCA1803,11003.28,900.072,196,39.04417,114.07104
1605062583,2020-11-11 02:43:03,B1282,CCA1803,11003.28,900.072,196,39.04417,114.07104
1605062587,2020-11-11 02:43:07,B1282,CCA1803,11003.28,898.22,196,39.04417,114.07104
1605062594,2020-11-11 02:43:14,B1282,CCA1803,11003.28,896.368,196,39.04417,114.07104
1605062607,2020-11-11 02:43:27,B1282,CCA1803,11003.28,896.368,196,38.94223,114.03546
1605062622,2020-11-11 02:43:42,B1282,CCA1803,11003.28,898.22,196,38.94223,114.03546
1605062638,2020-11-11 02:43:58,B1282,CCA1803,11003.28,898.22,196,38.94223,114.03546
1605062649,2020-11-11 02:44:09,B1282,CCA1803,11003.28,898.22,196,38.83225,113.99652
1605062663,2020-11-11 02:44:23,B1282,CCA1803,11003.28,898.22,196,38.81415,113.99014
1605062666,2020-11-11 02:44:26,B1282,CCA1803,11003.28,898.22,196,38.78742,113.98059
1605062672,2020-11-11 02:44:32,B1282,CCA1803,11003.28,898.22,196,38.78742,113.98059
1605062678,2020-11-11 02:44:38,B1282,CCA1803,11003.28,900.072,196,38.78742,113.98059
1605062682,2020-11-11 02:44:42,B1282,CCA1803,11003.28,900.072,196,38.78742,113.98059
1605062693,2020-11-11 02:44:53,B1282,CCA1803,11003.28,900.072,196,38.78742,113.98059
1605062697,2020-11-11 02:44:57,B1282,CCA1803,11003.28,900.072,196,38.78742,113.98059
1605062703,2020-11-11 02:45:03,B1282,CCA1803,11003.28,901.924,196,38.78742,113.98059
1605062714,2020-11-11 02:45:14,B1282,CCA1803,11003.28,901.924,196,38.70525,113.95151
1605062718,2020-11-11 02:45:18,B1282,CCA1803,11003.28,900.072,196,38.70525,113.95151
1605062722,2020-11-11 02:45:22,B1282,CCA1803,11003.28,900.072,196,38.70525,113.95151
1605062729,2020-11-11 02:45:29,B1282,CCA1803,11003.28,900.072,196,38.65004,113.93213
1605062741,2020-11-11 02:45:41,B1282,CCA1803,11003.28,900.072,196,38.64111,113.929
1605062753,2020-11-11 02:45:53,B1282,CCA1803,11003.28,892.664,196,38.60449,113.9161
1605062758,2020-11-11 02:45:58,B1282,CCA1803,11003.28,892.664,196,38.60449,113.9161
1605062779,2020-11-11 02:46:19,B1282,CCA1803,11003.28,892.664,196,38.60449,113.9161
1605062787,2020-11-11 02:46:27,B1282,CCA1803,11003.28,890.812,196,38.53656,113.8921
1605062803,2020-11-11 02:46:43,B1282,CCA1803,11003.28,890.812,196,38.51875,113.88577
1605062814,2020-11-11 02:46:54,B1282,CCA1803,11003.28,890.812,196,38.51875,113.88577
1605062828,2020-11-11 02:47:08,B1282,CCA1803,11003.28,890.812,196,38.43534,113.85651
1605062839,2020-11-11 02:47:19,B1282,CCA1803,11003.28,890.812,196,38.4156,113.84961
1605062854,2020-11-11 02:47:34,B1282,CCA1803,11003.28,890.812,196,38.39028,113.84081
1605062865,2020-11-11 02:47:45,B1282,CCA1803,11003.28,890.812,196,38.35863,113.82981
1605062880,2020-11-11 02:48:00,B1282,CCA1803,11003.28,888.96,196,38.32464,113.81806
1605062893,2020-11-11 02:48:13,B1282,CCA1803,11003.28,888.96,196,38.31807,113.81579
1605062905,2020-11-11 02:48:25,B1282,CCA1803,11003.28,888.96,196,38.27486,113.80077
1605062908,2020-11-11 02:48:28,B1282,CCA1803,11003.28,888.96,196,38.27486,113.80077
1605062922,2020-11-11 02:48:42,B1282,CCA1803,11003.28,887.108,196,38.27486,113.80077
1605062927,2020-11-11 02:48:47,B1282,CCA1803,11003.28,887.108,196,38.23105,113.78552
1605062940,2020-11-11 02:49:00,B1282,CCA1803,11003.28,887.108,196,38.22279,113.78265
1605062951,2020-11-11 02:49:11,B1282,CCA1803,11003.28,887.108,196,38.18219,113.76862
1605062956,2020-11-11 02:49:16,B1282,CCA1803,11003.28,887.108,196,38.18219,113.76862
1605062962,2020-11-11 02:49:22,B1282,CCA1803,11003.28,885.256,196,38.18219,113.76862
1605062965,2020-11-11 02:49:25,B1282,CCA1803,11003.28,885.256,196,38.18219,113.76862
1605062972,2020-11-11 02:49:32,B1282,CCA1803,11003.28,885.256,196,38.18219,113.76862
1605062976,2020-11-11 02:49:36,B1282,CCA1803,11003.28,885.256,196,38.18219,113.76862
1605062981,2020-11-11 02:49:41,B1282,CCA1803,11003.28,885.256,196,38.18219,113.76862
1605062990,2020-11-11 02:49:50,B1282,CCA1803,11003.28,887.108,196,38.09514,113.73847
1605063007,2020-11-11 02:50:07,B1282,CCA1803,11003.28,887.108,196,38.0652,113.72813
1605063022,2020-11-11 02:50:22,B1282,CCA1803,11003.28,887.108,196,38.04575,113.72141
1605063027,2020-11-11 02:50:27,B1282,CCA1803,11003.28,887.108,196,38.01395,113.71047
1605063041,2020-11-11 02:50:41,B1282,CCA1803,11003.28,885.256,196,38.01395,113.71047
1605063047,2020-11-11 02:50:47,B1282,CCA1803,11003.28,887.108,196,37.97569,113.69733
1605063051,2020-11-11 02:50:51,B1282,CCA1803,11003.28,887.108,196,37.97569,113.69733
1605063057,2020-11-11 02:50:57,B1282,CCA1803,11003.28,887.108,196,37.97569,113.69733
1605063060,2020-11-11 02:51:00,B1282,CCA1803,11003.28,887.108,196,37.97569,113.69733
1605063066,2020-11-11 02:51:06,B1282,CCA1803,11003.28,887.108,196,37.93328,113.68276
1605063086,2020-11-11 02:51:26,B1282,CCA1803,11003.28,887.108,196,37.8848,113.66619
1605063092,2020-11-11 02:51:32,B1282,CCA1803,11003.28,890.812,196,37.8848,113.66619
1605063097,2020-11-11 02:51:37,B1282,CCA1803,11003.28,890.812,196,37.8848,113.66619
1605063105,2020-11-11 02:51:45,B1282,CCA1803,11003.28,890.812,196,37.8848,113.66619
1605063112,2020-11-11 02:51:52,B1282,CCA1803,11003.28,890.812,196,37.8848,113.66619
1605063123,2020-11-11 02:52:03,B1282,CCA1803,11003.28,890.812,196,37.81885,113.64383
1605063131,2020-11-11 02:52:11,B1282,CCA1803,11003.28,890.812,196,37.81885,113.64383
1605063137,2020-11-11 02:52:17,B1282,CCA1803,11003.28,890.812,196,37.81885,113.64383
1605063148,2020-11-11 02:52:28,B1282,CCA1803,11003.28,890.812,196,37.81885,113.64383
1605063163,2020-11-11 02:52:43,B1282,CCA1803,11003.28,890.812,196,37.74884,113.61996
1605063179,2020-11-11 02:52:59,B1282,CCA1803,11003.28,890.812,196,37.70435,113.60477
1605063203,2020-11-11 02:53:23,B1282,CCA1803,11003.28,890.812,196,37.63147,113.57999
1605063213,2020-11-11 02:53:33,B1282,CCA1803,11003.28,888.96,196,37.63147,113.57999
1605063219,2020-11-11 02:53:39,B1282,CCA1803,11003.28,888.96,196,37.63147,113.57999
1605063224,2020-11-11 02:53:44,B1282,CCA1803,11003.28,888.96,196,37.63147,113.57999
1605063232,2020-11-11 02:53:52,B1282,CCA1803,11003.28,888.96,196,37.63147,113.57999
1605063243,2020-11-11 02:54:03,B1282,CCA1803,11003.28,890.812,196,37.56253,113.55656
1605063249,2020-11-11 02:54:09,B1282,CCA1803,11003.28,890.812,196,37.56253,113.55656
1605063253,2020-11-11 02:54:13,B1282,CCA1803,11003.28,892.664,196,37.56253,113.55656
1605063259,2020-11-11 02:54:19,B1282,CCA1803,11003.28,892.664,196,37.51808,113.54149
1605063270,2020-11-11 02:54:30,B1282,CCA1803,11003.28,892.664,196,37.49748,113.53458
1605063282,2020-11-11 02:54:42,B1282,CCA1803,11003.28,892.664,196,37.48139,113.52919
1605063294,2020-11-11 02:54:54,B1282,CCA1803,11003.28,892.664,196,37.4485,113.51805
1605063301,2020-11-11 02:55:01,B1282,CCA1803,11003.28,892.664,196,37.4485,113.51805
1605063305,2020-11-11 02:55:05,B1282,CCA1803,11003.28,892.664,196,37.4485,113.51805
1605063324,2020-11-11 02:55:24,B1282,CCA1803,11003.28,892.664,196,37.39923,113.50143
1605063330,2020-11-11 02:55:30,B1282,CCA1803,11003.28,892.664,196,37.39923,113.50143
1605063348,2020-11-11 02:55:48,B1282,CCA1803,11003.28,892.664,196,37.33795,113.48082
1605063355,2020-11-11 02:55:55,B1282,CCA1803,11003.28,892.664,196,37.33795,113.48082
1605063361,2020-11-11 02:56:01,B1282,CCA1803,11003.28,892.664,196,37.29453,113.4662
1605063375,2020-11-11 02:56:15,B1282,CCA1803,11003.28,892.664,196,37.2653,113.45635
1605063388,2020-11-11 02:56:28,B1282,CCA1803,11003.28,890.812,196,37.2653,113.45635
1605063400,2020-11-11 02:56:40,B1282,CCA1803,11003.28,890.812,196,37.20939,113.4376
1605063415,2020-11-11 02:56:55,B1282,CCA1803,11003.28,890.812,196,37.18574,113.42966
1605063431,2020-11-11 02:57:11,B1282,CCA1803,11003.28,888.96,196,37.16199,113.42168
1605063435,2020-11-11 02:57:15,B1282,CCA1803,11003.28,890.812,196,37.16199,113.42168
1605063441,2020-11-11 02:57:21,B1282,CCA1803,11003.28,890.812,195,37.16199,113.42168
1605063459,2020-11-11 02:57:39,B1282,CCA1803,11003.28,890.812,195,37.08202,113.39492
1605063471,2020-11-11 02:57:51,B1282,CCA1803,11003.28,888.96,196,37.05945,113.38738
1605063475,2020-11-11 02:57:55,B1282,CCA1803,11003.28,888.96,196,37.05945,113.38738
1605063478,2020-11-11 02:57:58,B1282,CCA1803,11003.28,888.96,196,37.05945,113.38738
1605063485,2020-11-11 02:58:05,B1282,CCA1803,11003.28,890.812,195,37.05945,113.38738
1605063491,2020-11-11 02:58:11,B1282,CCA1803,11003.28,890.812,196,37.05945,113.38738
