Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1595115268,2020-07-18 23:34:28,B1266,CCA1369,350.52,329.656,352,40.092,116.59391
1595115283,2020-07-18 23:34:43,B1266,CCA1369,548.64,329.656,352,40.1049,116.59137
1595115297,2020-07-18 23:34:57,B1266,CCA1369,739.14,324.1,352,40.11779,116.58897
1595115308,2020-07-18 23:35:08,B1266,CCA1369,868.68,325.952,353,40.12589,116.58754
1595115323,2020-07-18 23:35:23,B1266,CCA1369,1066.8,325.952,352,40.13808,116.58529
1595115328,2020-07-18 23:35:28,B1266,CCA1369,1066.8,327.804,352,40.13808,116.58529
1595115342,2020-07-18 23:35:42,B1266,CCA1369,1211.58,351.88,352,40.14935,116.58325
1595115353,2020-07-18 23:35:53,B1266,CCA1369,1272.54,351.88,352,40.16382,116.58063
1595115364,2020-07-18 23:36:04,B1266,CCA1369,1318.26,351.88,352,40.17343,116.57886
1595115369,2020-07-18 23:36:09,B1266,CCA1369,1348.74,351.88,352,40.17343,116.57886
1595115383,2020-07-18 23:36:23,B1266,CCA1369,1447.8,468.556,351,40.19711,116.57412
1595115398,2020-07-18 23:36:38,B1266,CCA1369,1645.92,485.224,342,40.21243,116.56415
1595115413,2020-07-18 23:36:53,B1266,CCA1369,1851.66,511.152,303,40.22539,116.54425
1595115425,2020-07-18 23:37:05,B1266,CCA1369,2057.4,516.708,293,40.22905,116.53105
1595115431,2020-07-18 23:37:11,B1266,CCA1369,2141.22,525.968,271,40.22905,116.53105
1595115434,2020-07-18 23:37:14,B1266,CCA1369,2186.94,529.672,263,40.22905,116.53105
1595115439,2020-07-18 23:37:19,B1266,CCA1369,2278.38,529.672,263,40.22905,116.53105
1595115465,2020-07-18 23:37:45,B1266,CCA1369,2644.14,538.932,241,40.22488,116.49194
1595115471,2020-07-18 23:37:51,B1266,CCA1369,2697.48,538.932,241,40.22488,116.49194
1595115475,2020-07-18 23:37:55,B1266,CCA1369,2796.54,538.932,241,40.22488,116.49194
1595115480,2020-07-18 23:38:00,B1266,CCA1369,2895.6,540.784,240,40.22488,116.49194
1595115486,2020-07-18 23:38:06,B1266,CCA1369,3002.28,540.784,239,40.2,116.43454
1595115495,2020-07-18 23:38:15,B1266,CCA1369,3108.96,538.932,240,40.2,116.43454
1595115501,2020-07-18 23:38:21,B1266,CCA1369,3215.64,544.488,239,40.2,116.43454
