Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1595720568,2020-07-25 23:42:48,B1282,CCA1369,175.26,14.816,261,40.08142,116.59601
1595720580,2020-07-25 23:43:00,B1282,CCA1369,297.18,318.544,352,40.09046,116.59428
1595720591,2020-07-25 23:43:11,B1282,CCA1369,434.34,324.1,352,40.09414,116.59359
1595720596,2020-07-25 23:43:16,B1282,CCA1369,510.54,324.1,352,40.09414,116.59359
1595720612,2020-07-25 23:43:32,B1282,CCA1369,693.42,325.952,352,40.11458,116.58972
1595720625,2020-07-25 23:43:45,B1282,CCA1369,830.58,335.212,352,40.12445,116.58765
1595720635,2020-07-25 23:43:55,B1282,CCA1369,952.5,335.212,352,40.12445,116.58765
1595720641,2020-07-25 23:44:01,B1282,CCA1369,1021.08,338.916,353,40.14023,116.58473
1595720652,2020-07-25 23:44:12,B1282,CCA1369,1104.9,351.88,353,40.14023,116.58473
1595720667,2020-07-25 23:44:27,B1282,CCA1369,1181.1,370.4,350,40.16508,116.58023
1595720678,2020-07-25 23:44:38,B1282,CCA1369,1219.2,370.4,350,40.17192,116.57898
1595720694,2020-07-25 23:44:54,B1282,CCA1369,1264.92,494.484,353,40.19,116.57574
1595720710,2020-07-25 23:45:10,B1282,CCA1369,1371.6,537.08,353,40.21509,116.57123
1595720726,2020-07-25 23:45:26,B1282,CCA1369,1546.86,544.488,352,40.21704,116.57087
1595720738,2020-07-25 23:45:38,B1282,CCA1369,1684.02,559.304,334,40.24013,116.56613
1595720744,2020-07-25 23:45:44,B1282,CCA1369,1828.8,559.304,331,40.24013,116.56613
1595720750,2020-07-25 23:45:50,B1282,CCA1369,1912.62,559.304,331,40.24013,116.56613
1595720754,2020-07-25 23:45:54,B1282,CCA1369,1927.86,559.304,331,40.24013,116.56613
1595720759,2020-07-25 23:45:59,B1282,CCA1369,1996.44,559.304,331,40.24013,116.56613
1595720764,2020-07-25 23:46:04,B1282,CCA1369,2087.88,559.304,331,40.24013,116.56613
1595720770,2020-07-25 23:46:10,B1282,CCA1369,2125.98,559.304,331,40.24013,116.56613
1595720775,2020-07-25 23:46:15,B1282,CCA1369,2217.42,559.304,331,40.24013,116.56613
1595720785,2020-07-25 23:46:25,B1282,CCA1369,2331.72,533.376,258,40.2794,116.50275
1595720800,2020-07-25 23:46:40,B1282,CCA1369,2529.84,524.116,245,40.27672,116.48323
1595720815,2020-07-25 23:46:55,B1282,CCA1369,2735.58,525.968,242,40.26983,116.46494
1595720819,2020-07-25 23:46:59,B1282,CCA1369,2750.82,525.968,242,40.26983,116.46494
1595720830,2020-07-25 23:47:10,B1282,CCA1369,2933.7,525.968,242,40.25555,116.43158
1595720835,2020-07-25 23:47:15,B1282,CCA1369,2941.32,537.08,238,40.25555,116.43158
1595720851,2020-07-25 23:47:31,B1282,CCA1369,3192.78,542.636,237,40.23711,116.39288
1595720856,2020-07-25 23:47:36,B1282,CCA1369,3215.64,542.636,237,40.23711,116.39288
1595720871,2020-07-25 23:47:51,B1282,CCA1369,3291.84,596.344,236,40.2222,116.36294
1595720876,2020-07-25 23:47:56,B1282,CCA1369,3314.7,596.344,236,40.21741,116.35333
1595720891,2020-07-25 23:48:11,B1282,CCA1369,3429.0,629.68,237,40.20424,116.32684
1595720895,2020-07-25 23:48:15,B1282,CCA1369,3459.48,629.68,237,40.20424,116.32684
1595720901,2020-07-25 23:48:21,B1282,CCA1369,3543.3,646.348,237,40.20424,116.32684
1595720906,2020-07-25 23:48:26,B1282,CCA1369,3596.64,653.756,237,40.20424,116.32684
1595720921,2020-07-25 23:48:41,B1282,CCA1369,3802.38,651.904,236,40.18726,116.29272
1595720927,2020-07-25 23:48:47,B1282,CCA1369,3962.4,650.052,236,40.18726,116.29272
1595720931,2020-07-25 23:48:51,B1282,CCA1369,4023.36,650.052,236,40.18726,116.29272
1595720936,2020-07-25 23:48:56,B1282,CCA1369,4046.22,650.052,236,40.16606,116.25031
1595720951,2020-07-25 23:49:11,B1282,CCA1369,4267.2,650.052,236,40.15536,116.22911
1595720966,2020-07-25 23:49:26,B1282,CCA1369,4427.22,657.46,236,40.14519,116.20892
1595720970,2020-07-25 23:49:30,B1282,CCA1369,4480.56,657.46,236,40.14519,116.20892
1595720975,2020-07-25 23:49:35,B1282,CCA1369,4579.62,657.46,236,40.13017,116.17841
1595720979,2020-07-25 23:49:39,B1282,CCA1369,4610.1,657.46,236,40.13017,116.17841
1595720989,2020-07-25 23:49:49,B1282,CCA1369,4671.06,657.46,236,40.13017,116.17841
1595720995,2020-07-25 23:49:55,B1282,CCA1369,4709.16,700.056,238,40.13017,116.17841
1595721000,2020-07-25 23:50:00,B1282,CCA1369,4762.5,705.612,238,40.13017,116.17841
1595721004,2020-07-25 23:50:04,B1282,CCA1369,4792.98,705.612,238,40.13017,116.17841
1595721010,2020-07-25 23:50:10,B1282,CCA1369,4876.8,714.872,238,40.09337,116.10431
1595721031,2020-07-25 23:50:31,B1282,CCA1369,5090.16,724.132,238,40.07533,116.06793
1595721035,2020-07-25 23:50:35,B1282,CCA1369,5158.74,724.132,238,40.07533,116.06793
1595721040,2020-07-25 23:50:40,B1282,CCA1369,5234.94,724.132,238,40.07533,116.06793
1595721062,2020-07-25 23:51:02,B1282,CCA1369,5463.54,737.096,237,40.05437,116.026
1595721076,2020-07-25 23:51:16,B1282,CCA1369,5623.56,740.8,237,40.02813,115.9738
1595721091,2020-07-25 23:51:31,B1282,CCA1369,5692.14,740.8,237,40.01412,115.94596
1595721106,2020-07-25 23:51:46,B1282,CCA1369,5707.38,744.504,237,39.99678,115.91162
1595721122,2020-07-25 23:52:02,B1282,CCA1369,5699.76,735.244,237,39.9847,115.88776
1595721137,2020-07-25 23:52:17,B1282,CCA1369,5707.38,725.984,237,39.96738,115.85351
1595721152,2020-07-25 23:52:32,B1282,CCA1369,5821.68,731.54,237,39.95146,115.82193
1595721167,2020-07-25 23:52:47,B1282,CCA1369,6035.04,729.688,237,39.93622,115.79187
1595721186,2020-07-25 23:53:06,B1282,CCA1369,6271.26,733.392,237,39.92322,115.76611
1595721202,2020-07-25 23:53:22,B1282,CCA1369,6446.52,737.096,237,39.90542,115.73083
1595721223,2020-07-25 23:53:43,B1282,CCA1369,6705.6,740.8,237,39.88889,115.69836
1595721227,2020-07-25 23:53:47,B1282,CCA1369,6713.22,742.652,237,39.8786,115.6781
1595721238,2020-07-25 23:53:58,B1282,CCA1369,6865.62,748.208,237,39.86338,115.64813
1595721249,2020-07-25 23:54:09,B1282,CCA1369,6949.44,753.764,237,39.85822,115.63809
1595721262,2020-07-25 23:54:22,B1282,CCA1369,7117.08,759.32,237,39.83852,115.5993
1595721271,2020-07-25 23:54:31,B1282,CCA1369,7147.56,761.172,237,39.83852,115.5993
1595721282,2020-07-25 23:54:42,B1282,CCA1369,7315.2,766.728,237,39.82362,115.56995
1595721293,2020-07-25 23:54:53,B1282,CCA1369,7437.12,770.432,237,39.80575,115.53479
1595721304,2020-07-25 23:55:04,B1282,CCA1369,7528.56,774.136,237,39.79582,115.51539
1595721322,2020-07-25 23:55:22,B1282,CCA1369,7688.58,787.1,238,39.78736,115.49884
1595721333,2020-07-25 23:55:33,B1282,CCA1369,7810.5,792.656,239,39.76413,115.45148
1595721348,2020-07-25 23:55:48,B1282,CCA1369,7955.28,777.84,240,39.74863,115.41577
1595721352,2020-07-25 23:55:52,B1282,CCA1369,7978.14,803.768,243,39.74771,115.41359
1595721358,2020-07-25 23:55:58,B1282,CCA1369,8061.96,807.472,243,39.74771,115.41359
1595721364,2020-07-25 23:56:04,B1282,CCA1369,8100.06,813.028,244,39.74771,115.41359
1595721368,2020-07-25 23:56:08,B1282,CCA1369,8130.54,813.028,244,39.74771,115.41359
1595721373,2020-07-25 23:56:13,B1282,CCA1369,8191.5,816.732,243,39.74771,115.41359
1595721378,2020-07-25 23:56:18,B1282,CCA1369,8214.36,816.732,243,39.74771,115.41359
1595721394,2020-07-25 23:56:34,B1282,CCA1369,8427.72,816.732,243,39.71018,115.31897
1595721398,2020-07-25 23:56:38,B1282,CCA1369,8465.82,822.288,243,39.71018,115.31897
