Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1605578928,2020-11-17 02:08:48,B6080,CCA1803,175.26,209.276,353,40.10359,116.56894
1605578943,2020-11-17 02:09:03,B6080,CCA1803,320.04,277.8,346,40.11285,116.56644
1605578948,2020-11-17 02:09:08,B6080,CCA1803,373.38,277.8,346,40.11285,116.56644
1605578963,2020-11-17 02:09:23,B6080,CCA1803,518.16,301.876,323,40.12395,116.55701
1605578974,2020-11-17 02:09:34,B6080,CCA1803,571.5,331.508,319,40.12848,116.55219
1605578989,2020-11-17 02:09:49,B6080,CCA1803,624.84,383.364,317,40.13521,116.54443
1605578994,2020-11-17 02:09:54,B6080,CCA1803,655.32,392.624,317,40.13521,116.54443
1605579004,2020-11-17 02:10:04,B6080,CCA1803,708.66,392.624,317,40.13521,116.54443
1605579014,2020-11-17 02:10:14,B6080,CCA1803,777.24,463.0,317,40.16136,116.51219
1605579027,2020-11-17 02:10:27,B6080,CCA1803,952.5,477.816,318,40.17462,116.49646
1605579032,2020-11-17 02:10:32,B6080,CCA1803,1028.7,477.816,318,40.17462,116.49646
1605579043,2020-11-17 02:10:43,B6080,CCA1803,1226.82,496.336,319,40.17462,116.49646
1605579049,2020-11-17 02:10:49,B6080,CCA1803,1310.64,496.336,319,40.17462,116.49646
1605579054,2020-11-17 02:10:54,B6080,CCA1803,1402.08,505.596,319,40.17462,116.49646
1605579059,2020-11-17 02:10:59,B6080,CCA1803,1485.9,503.744,320,40.17462,116.49646
1605579074,2020-11-17 02:11:14,B6080,CCA1803,1783.08,503.744,317,40.21778,116.4459
1605579077,2020-11-17 02:11:17,B6080,CCA1803,1836.42,503.744,317,40.21778,116.4459
1605579083,2020-11-17 02:11:23,B6080,CCA1803,1935.48,496.336,296,40.21778,116.4459
1605579099,2020-11-17 02:11:39,B6080,CCA1803,2240.28,490.78,280,40.2263,116.40778
1605579105,2020-11-17 02:11:45,B6080,CCA1803,2346.96,490.78,280,40.2263,116.40778
1605579110,2020-11-17 02:11:50,B6080,CCA1803,2453.64,481.52,267,40.2263,116.40778
1605579121,2020-11-17 02:12:01,B6080,CCA1803,2628.9,481.52,267,40.22543,116.38379
1605579140,2020-11-17 02:12:20,B6080,CCA1803,2941.32,488.928,271,40.22546,116.34478
1605579151,2020-11-17 02:12:31,B6080,CCA1803,3093.72,488.928,271,40.22514,116.33847
