Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1595548593,2020-07-23 23:56:33,B7869,CCA1369,205.74,209.276,353,40.08464,116.5954
1595548606,2020-07-23 23:56:46,B7869,CCA1369,251.46,312.988,353,40.08797,116.59479
1595548619,2020-07-23 23:56:59,B7869,CCA1369,495.3,312.988,353,40.09479,116.59359
1595548630,2020-07-23 23:57:10,B7869,CCA1369,647.7,316.692,354,40.09479,116.59359
1595548635,2020-07-23 23:57:15,B7869,CCA1369,701.04,316.692,354,40.09479,116.59359
1595548640,2020-07-23 23:57:20,B7869,CCA1369,746.76,316.692,354,40.09479,116.59359
1595548651,2020-07-23 23:57:31,B7869,CCA1369,861.06,324.1,352,40.09479,116.59359
1595548662,2020-07-23 23:57:42,B7869,CCA1369,975.36,324.1,352,40.13745,116.58594
1595548664,2020-07-23 23:57:44,B7869,CCA1369,998.22,324.1,352,40.13745,116.58594
1595548671,2020-07-23 23:57:51,B7869,CCA1369,1074.42,324.1,352,40.14647,116.58392
1595548687,2020-07-23 23:58:07,B7869,CCA1369,1150.62,342.62,352,40.15601,116.58211
1595548704,2020-07-23 23:58:24,B7869,CCA1369,1203.96,412.996,353,40.16425,116.58055
1595548707,2020-07-23 23:58:27,B7869,CCA1369,1242.06,418.552,352,40.16425,116.58055
1595548713,2020-07-23 23:58:33,B7869,CCA1369,1264.92,433.368,352,40.18641,116.57649
1595548725,2020-07-23 23:58:45,B7869,CCA1369,1318.26,461.148,352,40.19788,116.5744
1595548743,2020-07-23 23:59:03,B7869,CCA1369,1478.28,498.188,353,40.2067,116.57281
1595548748,2020-07-23 23:59:08,B7869,CCA1369,1546.86,498.188,353,40.2067,116.57281
1595548753,2020-07-23 23:59:13,B7869,CCA1369,1623.06,498.188,353,40.23564,116.5675
1595548758,2020-07-23 23:59:18,B7869,CCA1369,1645.92,511.152,353,40.23564,116.5675
1595548769,2020-07-23 23:59:29,B7869,CCA1369,1798.32,516.708,352,40.25221,116.56445
1595548775,2020-07-23 23:59:35,B7869,CCA1369,1912.62,516.708,352,40.25221,116.56445
1595548785,2020-07-23 23:59:45,B7869,CCA1369,2042.16,516.708,352,40.25221,116.56445
1595548800,2020-07-24 00:00:00,B7869,CCA1369,2240.28,533.376,349,40.29543,116.55583
1595548805,2020-07-24 00:00:05,B7869,CCA1369,2240.28,537.08,343,40.29543,116.55583
1595548817,2020-07-24 00:00:17,B7869,CCA1369,2438.4,537.08,343,40.31236,116.54498
1595548826,2020-07-24 00:00:26,B7869,CCA1369,2598.42,537.08,343,40.31236,116.54498
1595548832,2020-07-24 00:00:32,B7869,CCA1369,2667.0,537.08,343,40.31236,116.54498
1595548835,2020-07-24 00:00:35,B7869,CCA1369,2712.72,537.08,343,40.31236,116.54498
1595548843,2020-07-24 00:00:43,B7869,CCA1369,2781.3,544.488,286,40.31236,116.54498
1595548851,2020-07-24 00:00:51,B7869,CCA1369,2903.22,548.192,269,40.33054,116.49255
1595548857,2020-07-24 00:00:57,B7869,CCA1369,2941.32,548.192,269,40.33054,116.49255
1595548862,2020-07-24 00:01:02,B7869,CCA1369,3025.14,550.044,265,40.33054,116.49255
1595548873,2020-07-24 00:01:13,B7869,CCA1369,3162.3,550.044,265,40.3287,116.46265
1595548888,2020-07-24 00:01:28,B7869,CCA1369,3253.74,557.452,263,40.32559,116.42505
1595548893,2020-07-24 00:01:33,B7869,CCA1369,3299.46,557.452,263,40.32559,116.42505
1595548898,2020-07-24 00:01:38,B7869,CCA1369,3322.32,596.344,263,40.32559,116.42505
1595548902,2020-07-24 00:01:42,B7869,CCA1369,3337.56,596.344,263,40.32559,116.42505
1595548909,2020-07-24 00:01:49,B7869,CCA1369,3390.9,596.344,263,40.32559,116.42505
1595548913,2020-07-24 00:01:53,B7869,CCA1369,3429.0,596.344,263,40.32559,116.42505
1595548918,2020-07-24 00:01:58,B7869,CCA1369,3444.24,596.344,263,40.32559,116.42505
1595548923,2020-07-24 00:02:03,B7869,CCA1369,3512.82,637.088,253,40.32559,116.42505
1595548928,2020-07-24 00:02:08,B7869,CCA1369,3550.92,637.088,253,40.32559,116.42505
1595548934,2020-07-24 00:02:14,B7869,CCA1369,3627.12,637.088,253,40.32559,116.42505
1595548938,2020-07-24 00:02:18,B7869,CCA1369,3627.12,651.904,240,40.32559,116.42505
1595548948,2020-07-24 00:02:28,B7869,CCA1369,3733.8,653.756,238,40.30312,116.32001
1595548953,2020-07-24 00:02:33,B7869,CCA1369,3810.0,653.756,238,40.30312,116.32001
