Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1604800888,2020-11-08 02:01:28,B2039,CCA1803,-7.62,301.876,353,40.0811,116.59597
1604800891,2020-11-08 02:01:31,B2039,CCA1803,-38.1,301.876,353,40.0811,116.59597
1604800904,2020-11-08 02:01:44,B2039,CCA1803,167.64,300.024,352,40.09058,116.59418
1604800909,2020-11-08 02:01:49,B2039,CCA1803,190.5,300.024,352,40.09058,116.59418
1604800924,2020-11-08 02:02:04,B2039,CCA1803,396.24,294.468,353,40.1033,116.59186
1604800930,2020-11-08 02:02:10,B2039,CCA1803,464.82,303.728,354,40.1033,116.59186
1604800934,2020-11-08 02:02:14,B2039,CCA1803,601.98,307.432,354,40.1033,116.59186
1604800940,2020-11-08 02:02:20,B2039,CCA1803,594.36,307.432,354,40.11662,116.58972
1604800943,2020-11-08 02:02:23,B2039,CCA1803,662.94,307.432,354,40.11662,116.58972
1604800950,2020-11-08 02:02:30,B2039,CCA1803,731.52,307.432,354,40.11662,116.58972
1604800964,2020-11-08 02:02:44,B2039,CCA1803,967.74,322.248,352,40.12967,116.58795
1604800975,2020-11-08 02:02:55,B2039,CCA1803,990.6,329.656,352,40.14116,116.58579
1604800979,2020-11-08 02:02:59,B2039,CCA1803,1097.28,361.14,353,40.15315,116.58356
1604800993,2020-11-08 02:03:13,B2039,CCA1803,1211.58,387.068,353,40.16578,116.58123
1604800999,2020-11-08 02:03:19,B2039,CCA1803,1249.68,418.552,352,40.16578,116.58123
1604801004,2020-11-08 02:03:24,B2039,CCA1803,1249.68,427.812,353,40.16578,116.58123
1604801010,2020-11-08 02:03:30,B2039,CCA1803,1402.08,427.812,353,40.16578,116.58123
1604801014,2020-11-08 02:03:34,B2039,CCA1803,1455.42,427.812,353,40.16578,116.58123
1604801020,2020-11-08 02:03:40,B2039,CCA1803,1508.76,446.332,353,40.19046,116.57674
1604801034,2020-11-08 02:03:54,B2039,CCA1803,1729.74,442.628,353,40.20717,116.57374
1604801049,2020-11-08 02:04:09,B2039,CCA1803,1836.42,438.924,353,40.22214,116.57098
1604801054,2020-11-08 02:04:14,B2039,CCA1803,1897.38,442.628,353,40.22214,116.57098
1604801059,2020-11-08 02:04:19,B2039,CCA1803,1927.86,444.48,352,40.22214,116.57098
1604801064,2020-11-08 02:04:24,B2039,CCA1803,1935.48,446.332,353,40.22214,116.57098
1604801070,2020-11-08 02:04:30,B2039,CCA1803,1943.1,446.332,353,40.22214,116.57098
1604801074,2020-11-08 02:04:34,B2039,CCA1803,1943.1,446.332,353,40.22214,116.57098
1604801091,2020-11-08 02:04:51,B2039,CCA1803,1950.72,444.48,353,40.25999,116.56409
1604801095,2020-11-08 02:04:55,B2039,CCA1803,1958.34,446.332,352,40.25999,116.56409
1604801100,2020-11-08 02:05:00,B2039,CCA1803,1981.2,444.48,349,40.25999,116.56409
1604801103,2020-11-08 02:05:03,B2039,CCA1803,2034.54,444.48,349,40.25999,116.56409
1604801111,2020-11-08 02:05:11,B2039,CCA1803,2118.36,437.072,329,40.28915,116.55695
1604801125,2020-11-08 02:05:25,B2039,CCA1803,2209.8,437.072,329,40.30023,116.54678
1604801130,2020-11-08 02:05:30,B2039,CCA1803,2240.28,433.368,298,40.30023,116.54678
1604801144,2020-11-08 02:05:44,B2039,CCA1803,2255.52,464.852,269,40.30856,116.51101
1604801165,2020-11-08 02:06:05,B2039,CCA1803,2423.16,468.556,266,40.30819,116.50264
1604801170,2020-11-08 02:06:10,B2039,CCA1803,2514.6,468.556,266,40.30819,116.50264
1604801180,2020-11-08 02:06:20,B2039,CCA1803,2667.0,474.112,267,40.30819,116.50264
1604801185,2020-11-08 02:06:25,B2039,CCA1803,2697.48,479.668,267,40.30508,116.45099
1604801199,2020-11-08 02:06:39,B2039,CCA1803,2948.94,485.224,268,40.30412,116.42853
1604801205,2020-11-08 02:06:45,B2039,CCA1803,3063.24,485.224,268,40.30412,116.42853
1604801211,2020-11-08 02:06:51,B2039,CCA1803,3147.06,488.928,267,40.30412,116.42853
1604801215,2020-11-08 02:06:55,B2039,CCA1803,3192.78,488.928,267,40.30412,116.42853
1604801231,2020-11-08 02:07:11,B2039,CCA1803,3299.46,494.484,267,40.3027,116.39148
1604801236,2020-11-08 02:07:16,B2039,CCA1803,3322.32,494.484,267,40.3027,116.39148
1604801241,2020-11-08 02:07:21,B2039,CCA1803,3360.42,494.484,267,40.30176,116.35427
1604801245,2020-11-08 02:07:25,B2039,CCA1803,3383.28,561.156,269,40.30176,116.35427
1604801256,2020-11-08 02:07:36,B2039,CCA1803,3451.86,561.156,269,40.30139,116.32849
1604801272,2020-11-08 02:07:52,B2039,CCA1803,3596.64,598.196,270,40.30139,116.32849
1604801285,2020-11-08 02:08:05,B2039,CCA1803,3779.52,622.272,269,40.30139,116.32849
1604801294,2020-11-08 02:08:14,B2039,CCA1803,3931.92,622.272,269,40.30115,116.24811
1604801301,2020-11-08 02:08:21,B2039,CCA1803,4023.36,622.272,269,40.30115,116.24811
1604801306,2020-11-08 02:08:26,B2039,CCA1803,4030.98,622.272,269,40.30115,116.24811
1604801309,2020-11-08 02:08:29,B2039,CCA1803,4030.98,633.384,269,40.30115,116.24811
1604801322,2020-11-08 02:08:42,B2039,CCA1803,4335.78,640.792,270,40.30083,116.19209
1604801336,2020-11-08 02:08:56,B2039,CCA1803,4549.14,646.348,270,40.30069,116.17493
1604801340,2020-11-08 02:09:00,B2039,CCA1803,4587.24,646.348,270,40.30069,116.17493
1604801344,2020-11-08 02:09:04,B2039,CCA1803,4587.24,650.052,267,40.30069,116.17493
1604801350,2020-11-08 02:09:10,B2039,CCA1803,4587.24,661.164,261,40.30069,116.17493
1604801361,2020-11-08 02:09:21,B2039,CCA1803,4930.14,672.276,255,40.29608,116.12118
1604801365,2020-11-08 02:09:25,B2039,CCA1803,4983.48,672.276,255,40.29608,116.12118
1604801371,2020-11-08 02:09:31,B2039,CCA1803,5082.54,672.276,255,40.29608,116.12118
1604801374,2020-11-08 02:09:34,B2039,CCA1803,5105.4,672.276,255,40.28426,116.08484
1604801387,2020-11-08 02:09:47,B2039,CCA1803,5288.28,709.316,229,40.27681,116.07031
1604801391,2020-11-08 02:09:51,B2039,CCA1803,5425.44,709.316,229,40.27681,116.07031
1604801397,2020-11-08 02:09:57,B2039,CCA1803,5509.26,709.316,229,40.27681,116.07031
