Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1595560127,2020-07-24 03:08:47,B2032,CCA1315,281.94,316.692,351,40.08783,116.59467
1595560142,2020-07-24 03:09:02,B2032,CCA1315,472.44,322.248,351,40.09698,116.59266000000001
1595560153,2020-07-24 03:09:13,B2032,CCA1315,601.98,322.248,351,40.09698,116.59266000000001
1595560161,2020-07-24 03:09:21,B2032,CCA1315,670.56,322.248,351,40.09698,116.59266000000001
1595560167,2020-07-24 03:09:27,B2032,CCA1315,762.0,322.248,351,40.09698,116.59266000000001
1595560176,2020-07-24 03:09:36,B2032,CCA1315,845.82,322.248,351,40.126909999999995,116.58716000000001
1595560190,2020-07-24 03:09:50,B2032,CCA1315,1005.84,327.80400000000003,353,40.13753,116.58542
1595560202,2020-07-24 03:10:02,B2032,CCA1315,1120.14,327.80400000000003,353,40.14865,116.58341999999999
1595560217,2020-07-24 03:10:17,B2032,CCA1315,1196.34,344.472,353,40.158190000000005,116.58166999999999
1595560222,2020-07-24 03:10:22,B2032,CCA1315,1226.82,344.472,353,40.158190000000005,116.58166999999999
1595560227,2020-07-24 03:10:27,B2032,CCA1315,1242.06,405.588,353,40.17293,116.57898
1595560242,2020-07-24 03:10:42,B2032,CCA1315,1325.88,437.07199999999995,352,40.17732,116.57818999999999
1595560247,2020-07-24 03:10:47,B2032,CCA1315,1356.36,453.74,353,40.19576,116.57486999999999
1595560252,2020-07-24 03:10:52,B2032,CCA1315,1356.36,470.408,353,40.19576,116.57486999999999
1595560258,2020-07-24 03:10:58,B2032,CCA1315,1424.94,470.408,353,40.19576,116.57486999999999
1595560262,2020-07-24 03:11:02,B2032,CCA1315,1455.42,470.408,353,40.19576,116.57486999999999
1595560267,2020-07-24 03:11:07,B2032,CCA1315,1478.28,470.408,353,40.2176,116.57081000000001
1595560283,2020-07-24 03:11:23,B2032,CCA1315,1531.62,511.152,353,40.22314,116.56981999999999
1595560287,2020-07-24 03:11:27,B2032,CCA1315,1539.24,511.152,353,40.24017,116.56669
1595560298,2020-07-24 03:11:38,B2032,CCA1315,1661.16,511.152,353,40.25675,116.56369
1595560313,2020-07-24 03:11:53,B2032,CCA1315,1859.28,513.004,339,40.27377,116.55927
1595560317,2020-07-24 03:11:57,B2032,CCA1315,1927.86,514.856,334,40.27377,116.55927
1595560321,2020-07-24 03:12:01,B2032,CCA1315,1988.82,514.856,334,40.27377,116.55927
1595560333,2020-07-24 03:12:13,B2032,CCA1315,2125.98,514.856,334,40.29645,116.53778999999999
1595560347,2020-07-24 03:12:27,B2032,CCA1315,2308.86,527.82,292,40.30426,116.51471000000001
1595560358,2020-07-24 03:12:38,B2032,CCA1315,2385.06,535.2280000000001,270,40.30508,116.50726
1595560373,2020-07-24 03:12:53,B2032,CCA1315,2598.42,542.636,265,40.30488,116.49141000000002
1595560377,2020-07-24 03:12:57,B2032,CCA1315,2659.38,542.636,263,40.30488,116.49141000000002
1595560383,2020-07-24 03:13:03,B2032,CCA1315,2727.96,542.636,264,40.30488,116.49141000000002
1595560398,2020-07-24 03:13:18,B2032,CCA1315,2903.22,548.192,265,40.30088,116.44183999999998
1595560402,2020-07-24 03:13:22,B2032,CCA1315,3025.14,548.192,265,40.30088,116.44183999999998
1595560407,2020-07-24 03:13:27,B2032,CCA1315,3093.72,548.192,265,40.30088,116.44183999999998
1595560413,2020-07-24 03:13:33,B2032,CCA1315,3177.54,548.192,265,40.30088,116.44183999999998
1595560417,2020-07-24 03:13:37,B2032,CCA1315,3192.78,548.192,265,40.297709999999995,116.39581000000001
1595560428,2020-07-24 03:13:48,B2032,CCA1315,3284.22,570.4159999999999,263,40.296079999999996,116.3763
1595560433,2020-07-24 03:13:53,B2032,CCA1315,3307.08,570.4159999999999,263,40.29533,116.36823000000001
1595560448,2020-07-24 03:14:08,B2032,CCA1315,3413.76,570.4159999999999,263,40.29213,116.33453999999999
1595560452,2020-07-24 03:14:12,B2032,CCA1315,3413.76,605.604,262,40.29213,116.33453999999999
1595560458,2020-07-24 03:14:18,B2032,CCA1315,3474.72,605.604,262,40.29213,116.33453999999999
1595560474,2020-07-24 03:14:34,B2032,CCA1315,3566.16,659.312,262,40.28761,116.2871
1595560488,2020-07-24 03:14:48,B2032,CCA1315,3733.8,659.312,262,40.284259999999996,116.2504
1595560494,2020-07-24 03:14:54,B2032,CCA1315,3794.76,659.312,262,40.284259999999996,116.2504
1595560498,2020-07-24 03:14:58,B2032,CCA1315,3787.14,679.684,264,40.284259999999996,116.2504
1595560514,2020-07-24 03:15:14,B2032,CCA1315,4030.98,687.092,263,40.28072,116.21263
1595560518,2020-07-24 03:15:18,B2032,CCA1315,4084.32,687.092,263,40.28072,116.21263
1595560524,2020-07-24 03:15:24,B2032,CCA1315,4107.18,694.5,262,40.28072,116.21263
1595560528,2020-07-24 03:15:28,B2032,CCA1315,4175.76,698.204,262,40.28072,116.21263
1595560531,2020-07-24 03:15:31,B2032,CCA1315,4213.86,698.204,262,40.28072,116.21263
1595560539,2020-07-24 03:15:39,B2032,CCA1315,4343.4,698.204,262,40.27281,116.1311
1595560553,2020-07-24 03:15:53,B2032,CCA1315,4518.66,705.612,264,40.26993,116.09888000000001
1595560558,2020-07-24 03:15:58,B2032,CCA1315,4541.52,709.316,264,40.26993,116.09888000000001
1595560564,2020-07-24 03:16:04,B2032,CCA1315,4632.96,711.168,264,40.268229999999996,116.07836999999999
1595560579,2020-07-24 03:16:19,B2032,CCA1315,4831.08,714.872,264,40.26677,116.06024
1595560594,2020-07-24 03:16:34,B2032,CCA1315,4998.72,720.428,264,40.26191,116.00538999999999
