Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1604368916,2020-11-03 02:01:56,B2088,CCA1803,35.0,300.024,353,40.11011,116.56875
1604368920,2020-11-03 02:02:00,B2088,CCA1803,426.72,300.024,353,40.11011,116.56875
1604368924,2020-11-03 02:02:04,B2088,CCA1803,441.96,300.024,353,40.11011,116.56875
1604368929,2020-11-03 02:02:09,B2088,CCA1803,457.2,337.064,324,40.11011,116.56875
1604368935,2020-11-03 02:02:15,B2088,CCA1803,480.06,337.064,324,40.12468,116.5597
1604368941,2020-11-03 02:02:21,B2088,CCA1803,495.3,355.584,316,40.12468,116.5597
1604368955,2020-11-03 02:02:35,B2088,CCA1803,701.04,372.252,317,40.13983,116.54065
1604368970,2020-11-03 02:02:50,B2088,CCA1803,975.36,366.696,317,40.14302,116.53666
1604368984,2020-11-03 02:03:04,B2088,CCA1803,1150.62,366.696,317,40.15155,116.52625
1604368990,2020-11-03 02:03:10,B2088,CCA1803,1211.58,366.696,317,40.15155,116.52625
1604368994,2020-11-03 02:03:14,B2088,CCA1803,1249.68,372.252,319,40.15155,116.52625
1604369000,2020-11-03 02:03:20,B2088,CCA1803,1287.78,372.252,319,40.15155,116.52625
1604369007,2020-11-03 02:03:27,B2088,CCA1803,1325.88,372.252,319,40.17314,116.50077
1604369009,2020-11-03 02:03:29,B2088,CCA1803,1333.5,372.252,319,40.17314,116.50077
1604369015,2020-11-03 02:03:35,B2088,CCA1803,1348.74,375.956,317,40.17314,116.50077
1604369022,2020-11-03 02:03:42,B2088,CCA1803,1348.74,375.956,317,40.17314,116.50077
1604369023,2020-11-03 02:03:43,B2088,CCA1803,1348.74,379.66,318,40.17314,116.50077
1604369030,2020-11-03 02:03:50,B2088,CCA1803,1348.74,379.66,318,40.17314,116.50077
1604369041,2020-11-03 02:04:01,B2088,CCA1803,1348.74,379.66,318,40.1993,116.46925
1604369045,2020-11-03 02:04:05,B2088,CCA1803,1348.74,381.512,318,40.1993,116.46925
1604369058,2020-11-03 02:04:18,B2088,CCA1803,1348.74,381.512,318,40.20545,116.46201
1604369071,2020-11-03 02:04:31,B2088,CCA1803,1348.74,381.512,318,40.21706,116.44806
1604369075,2020-11-03 02:04:35,B2088,CCA1803,1348.74,387.068,309,40.21706,116.44806
1604369090,2020-11-03 02:04:50,B2088,CCA1803,1348.74,385.216,275,40.22443,116.43457
1604369101,2020-11-03 02:05:01,B2088,CCA1803,1379.22,383.364,269,40.22677,116.41363
1604369117,2020-11-03 02:05:17,B2088,CCA1803,1531.62,420.404,269,40.22649,116.40096
1604369131,2020-11-03 02:05:31,B2088,CCA1803,1714.5,444.48,270,40.22625,116.38192
1604369137,2020-11-03 02:05:37,B2088,CCA1803,1790.7,444.48,270,40.22625,116.38192
1604369140,2020-11-03 02:05:40,B2088,CCA1803,1836.42,444.48,270,40.22616,116.35458
1604369147,2020-11-03 02:05:47,B2088,CCA1803,1897.38,461.148,270,40.22616,116.35458
1604369152,2020-11-03 02:05:52,B2088,CCA1803,1958.34,459.296,270,40.22616,116.35458
1604369156,2020-11-03 02:05:56,B2088,CCA1803,2011.68,459.296,270,40.22616,116.35458
1604369173,2020-11-03 02:06:13,B2088,CCA1803,2217.42,472.26,257,40.22584,116.32418
1604369178,2020-11-03 02:06:18,B2088,CCA1803,2278.38,472.26,257,40.22584,116.32418
1604369184,2020-11-03 02:06:24,B2088,CCA1803,2308.86,500.04,243,40.22584,116.32418
1604369188,2020-11-03 02:06:28,B2088,CCA1803,2354.58,500.04,243,40.21764,116.28754
1604369192,2020-11-03 02:06:32,B2088,CCA1803,2453.64,516.708,236,40.21764,116.28754
1604369203,2020-11-03 02:06:43,B2088,CCA1803,2575.56,516.708,236,40.20898,116.27099
1604369219,2020-11-03 02:06:59,B2088,CCA1803,2743.2,529.672,235,40.20898,116.27099
1604369235,2020-11-03 02:07:15,B2088,CCA1803,2979.42,540.784,235,40.18208,116.22046
1604369238,2020-11-03 02:07:18,B2088,CCA1803,2987.04,540.784,235,40.18208,116.22046
1604369244,2020-11-03 02:07:24,B2088,CCA1803,3116.58,540.784,235,40.18208,116.22046
1604369249,2020-11-03 02:07:29,B2088,CCA1803,3185.16,577.824,236,40.18208,116.22046
1604369253,2020-11-03 02:07:33,B2088,CCA1803,3223.26,577.824,236,40.18208,116.22046
1604369260,2020-11-03 02:07:40,B2088,CCA1803,3253.74,598.196,235,40.18208,116.22046
1604369268,2020-11-03 02:07:48,B2088,CCA1803,3360.42,611.16,235,40.15321,116.16669
1604369280,2020-11-03 02:08:00,B2088,CCA1803,3482.34,624.124,235,40.14134,116.14502
1604369294,2020-11-03 02:08:14,B2088,CCA1803,3627.12,653.756,235,40.13667,116.13654
1604369305,2020-11-03 02:08:25,B2088,CCA1803,3749.04,653.756,235,40.12125,116.1084
1604369309,2020-11-03 02:08:29,B2088,CCA1803,3794.76,653.756,235,40.12125,116.1084
1604369324,2020-11-03 02:08:44,B2088,CCA1803,3970.02,683.388,236,40.10701,116.08167
1604369331,2020-11-03 02:08:51,B2088,CCA1803,4015.74,687.092,235,40.10701,116.08167
1604369334,2020-11-03 02:08:54,B2088,CCA1803,4069.08,687.092,235,40.08934,116.04889
1604369350,2020-11-03 02:09:10,B2088,CCA1803,4259.58,687.092,235,40.07309,116.01904
1604369365,2020-11-03 02:09:25,B2088,CCA1803,4389.12,703.76,235,40.06099,115.99665
1604369384,2020-11-03 02:09:44,B2088,CCA1803,4648.2,707.464,235,40.04137,115.96033
1604369399,2020-11-03 02:09:59,B2088,CCA1803,4838.7,720.428,235,40.02237,115.92505
1604369415,2020-11-03 02:10:15,B2088,CCA1803,5036.82,722.28,235,40.01584,115.91307
1604369419,2020-11-03 02:10:19,B2088,CCA1803,5074.92,722.28,235,40.01584,115.91307
1604369430,2020-11-03 02:10:30,B2088,CCA1803,5189.22,727.836,235,39.99683,115.87842
1604369441,2020-11-03 02:10:41,B2088,CCA1803,5303.52,733.392,236,39.97993,115.84723
1604369457,2020-11-03 02:10:57,B2088,CCA1803,5494.02,738.948,235,39.97687,115.84149
1604369459,2020-11-03 02:10:59,B2088,CCA1803,5532.12,738.948,235,39.97687,115.84149
1604369466,2020-11-03 02:11:06,B2088,CCA1803,5608.32,740.8,235,39.97687,115.84149
1604369472,2020-11-03 02:11:12,B2088,CCA1803,5684.52,740.8,235,39.94528,115.78375
1604369484,2020-11-03 02:11:24,B2088,CCA1803,5768.34,746.356,235,39.93498,115.76487
1604369497,2020-11-03 02:11:37,B2088,CCA1803,5852.16,751.912,235,39.91994,115.73718
1604369499,2020-11-03 02:11:39,B2088,CCA1803,5875.02,751.912,235,39.91994,115.73718
1604369510,2020-11-03 02:11:50,B2088,CCA1803,5928.36,751.912,235,39.90467,115.70917
1604369527,2020-11-03 02:12:07,B2088,CCA1803,5989.32,755.616,235,39.88498,115.6731
1604369542,2020-11-03 02:12:22,B2088,CCA1803,6065.52,755.616,235,39.87364,115.65242
