Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1594251215,2020-07-08 23:33:35,B6556,CCA1369,342.9,324.1,354,40.09335,116.59422
1594251232,2020-07-08 23:33:52,B6556,CCA1369,548.64,327.804,354,40.10783,116.59197
1594251236,2020-07-08 23:33:56,B6556,CCA1369,601.98,327.804,354,40.10783,116.59197
1594251249,2020-07-08 23:34:09,B6556,CCA1369,708.66,335.212,354,40.11882,116.59033
1594251256,2020-07-08 23:34:16,B6556,CCA1369,762.0,335.212,354,40.11882,116.59033
1594251261,2020-07-08 23:34:21,B6556,CCA1369,800.1,335.212,354,40.11882,116.59033
1594251272,2020-07-08 23:34:32,B6556,CCA1369,876.3,342.62,354,40.14116,116.58685
1594251294,2020-07-08 23:34:54,B6556,CCA1369,967.74,361.14,353,40.15806,116.58417
1594251307,2020-07-08 23:35:07,B6556,CCA1369,1059.18,366.696,354,40.17258,116.5818
1594251337,2020-07-08 23:35:37,B6556,CCA1369,1181.1,407.44,353,40.20293,116.57686
1594251342,2020-07-08 23:35:42,B6556,CCA1369,1203.96,407.44,353,40.20293,116.57686
1594251366,2020-07-08 23:36:06,B6556,CCA1369,1295.4,464.852,353,40.23083,116.57239
1594251382,2020-07-08 23:36:22,B6556,CCA1369,1440.18,488.928,353,40.25523,116.5683
1594251391,2020-07-08 23:36:31,B6556,CCA1369,1546.86,494.484,353,40.25523,116.5683
1594251395,2020-07-08 23:36:35,B6556,CCA1369,1592.58,496.336,353,40.25523,116.5683
1594251400,2020-07-08 23:36:40,B6556,CCA1369,1592.58,500.04,353,40.25523,116.5683
1594251436,2020-07-08 23:37:16,B6556,CCA1369,2103.12,500.04,354,40.31903,116.55801
1594251447,2020-07-08 23:37:27,B6556,CCA1369,2202.18,490.78,338,40.32578,116.55614
1594251474,2020-07-08 23:37:54,B6556,CCA1369,2484.12,487.076,289,40.34496,116.53979
1594251495,2020-07-08 23:38:15,B6556,CCA1369,2674.62,507.448,284,40.35963,116.48654
1594251507,2020-07-08 23:38:27,B6556,CCA1369,2735.58,513.004,284,40.36386,116.46417
1594251517,2020-07-08 23:38:37,B6556,CCA1369,2811.78,513.004,284,40.36386,116.46417
1594251538,2020-07-08 23:38:58,B6556,CCA1369,3009.9,538.932,284,40.37306,116.41565
1594251541,2020-07-08 23:39:01,B6556,CCA1369,3032.76,538.932,284,40.37306,116.41565
1594251558,2020-07-08 23:39:18,B6556,CCA1369,3200.4,555.6,284,40.37704,116.39403
1594251574,2020-07-08 23:39:34,B6556,CCA1369,3329.94,555.6,284,40.37704,116.39403
1594251579,2020-07-08 23:39:39,B6556,CCA1369,3375.66,555.6,284,40.37704,116.39403
1594251593,2020-07-08 23:39:53,B6556,CCA1369,3482.34,575.972,287,40.39059,116.32483
1594251599,2020-07-08 23:39:59,B6556,CCA1369,3528.06,577.824,287,40.39059,116.32483
1594251619,2020-07-08 23:40:19,B6556,CCA1369,3756.66,579.676,290,40.40329,116.27231
1594251639,2020-07-08 23:40:39,B6556,CCA1369,3954.78,577.824,291,40.40734,116.25795
1594251652,2020-07-08 23:40:52,B6556,CCA1369,4069.08,583.38,291,40.40734,116.25795
1594251665,2020-07-08 23:41:05,B6556,CCA1369,4152.9,592.64,286,40.42497,116.19312
1594251689,2020-07-08 23:41:29,B6556,CCA1369,4335.78,598.196,280,40.43085,116.14971
1594251694,2020-07-08 23:41:34,B6556,CCA1369,4381.5,598.196,280,40.43085,116.14971
1594251710,2020-07-08 23:41:50,B6556,CCA1369,4526.28,588.936,250,40.43085,116.14971
