Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1593905439,2020-07-04 23:30:39,B6556,CCA1369,373.38,318.544,355,40.08778,116.59521
1593905445,2020-07-04 23:30:45,B6556,CCA1369,434.34,318.544,355,40.08778,116.59521
1593905450,2020-07-04 23:30:50,B6556,CCA1369,495.3,318.544,355,40.08778,116.59521
1593905475,2020-07-04 23:31:15,B6556,CCA1369,792.48,318.544,355,40.11951,116.59113
1593905491,2020-07-04 23:31:31,B6556,CCA1369,922.02,316.692,355,40.13173,116.5896
1593905526,2020-07-04 23:32:06,B6556,CCA1369,1150.62,324.1,354,40.15899,116.58598
1593905531,2020-07-04 23:32:11,B6556,CCA1369,1173.48,324.1,354,40.15899,116.58598
1593905536,2020-07-04 23:32:16,B6556,CCA1369,1188.72,351.88,354,40.15899,116.58598
1593905541,2020-07-04 23:32:21,B6556,CCA1369,1196.34,362.992,354,40.15899,116.58598
1593905552,2020-07-04 23:32:32,B6556,CCA1369,1242.06,362.992,354,40.1813,116.58282
1593905571,2020-07-04 23:32:51,B6556,CCA1369,1318.26,394.476,355,40.20363,116.57986
1593905587,2020-07-04 23:33:07,B6556,CCA1369,1363.98,463.0,355,40.21192,116.57867
1593905602,2020-07-04 23:33:22,B6556,CCA1369,1478.28,483.372,354,40.23482,116.57562
1593905606,2020-07-04 23:33:26,B6556,CCA1369,1524.0,483.372,352,40.23482,116.57562
1593905621,2020-07-04 23:33:41,B6556,CCA1369,1729.74,481.52,342,40.25172,116.56969
1593905633,2020-07-04 23:33:53,B6556,CCA1369,1851.66,488.928,306,40.25172,116.56969
1593905638,2020-07-04 23:33:58,B6556,CCA1369,1912.62,488.928,306,40.27002,116.54181
1593905641,2020-07-04 23:34:01,B6556,CCA1369,1943.1,488.928,306,40.27002,116.54181
1593905656,2020-07-04 23:34:16,B6556,CCA1369,2103.12,503.744,278,40.2709,116.50926
1593905672,2020-07-04 23:34:32,B6556,CCA1369,2247.9,525.968,253,40.26829,116.49952
1593905685,2020-07-04 23:34:45,B6556,CCA1369,2362.2,533.376,239,40.25963,116.47961
1593905690,2020-07-04 23:34:50,B6556,CCA1369,2476.5,533.376,239,40.25963,116.47961
1593905707,2020-07-04 23:35:07,B6556,CCA1369,2659.38,542.636,239,40.24306,116.44509
1593905711,2020-07-04 23:35:11,B6556,CCA1369,2697.48,542.636,239,40.24306,116.44509
1593905728,2020-07-04 23:35:28,B6556,CCA1369,2872.74,548.192,239,40.23198,116.42188
1593905747,2020-07-04 23:35:47,B6556,CCA1369,3025.14,546.34,239,40.2139,116.38367
1593905768,2020-07-04 23:36:08,B6556,CCA1369,3253.74,546.34,238,40.2139,116.38367
1593905773,2020-07-04 23:36:13,B6556,CCA1369,3268.98,570.416,238,40.2139,116.38367
1593905779,2020-07-04 23:36:19,B6556,CCA1369,3322.32,575.972,238,40.2139,116.38367
1593905788,2020-07-04 23:36:28,B6556,CCA1369,3368.04,575.972,238,40.2139,116.38367
1593905793,2020-07-04 23:36:33,B6556,CCA1369,3451.86,590.788,239,40.2139,116.38367
1593905806,2020-07-04 23:36:46,B6556,CCA1369,3596.64,590.788,239,40.2139,116.38367
1593905814,2020-07-04 23:36:54,B6556,CCA1369,3665.22,600.048,238,40.2139,116.38367
1593905827,2020-07-04 23:37:07,B6556,CCA1369,3771.9,603.752,238,40.15466,116.25909
1593905831,2020-07-04 23:37:11,B6556,CCA1369,3825.24,603.752,238,40.15466,116.25909
1593905843,2020-07-04 23:37:23,B6556,CCA1369,3962.4,607.456,239,40.13411,116.21613
1593905857,2020-07-04 23:37:37,B6556,CCA1369,4114.8,607.456,239,40.1243,116.19565
1593905869,2020-07-04 23:37:49,B6556,CCA1369,4221.48,613.012,238,40.1243,116.19565
1593905873,2020-07-04 23:37:53,B6556,CCA1369,4259.58,614.864,239,40.1243,116.19565
1593905878,2020-07-04 23:37:58,B6556,CCA1369,4297.68,614.864,239,40.1243,116.19565
1593905893,2020-07-04 23:38:13,B6556,CCA1369,4419.6,622.272,239,40.10097,116.14697
