Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1593991578,2020-07-05 23:26:18,B8502,CCA1369,464.82,340.768,354,40.08865,116.5949
1593991593,2020-07-05 23:26:33,B8502,CCA1369,640.08,340.768,353,40.1087,116.59143
1593991614,2020-07-05 23:26:54,B8502,CCA1369,906.78,346.324,353,40.1087,116.59143
1593991629,2020-07-05 23:27:09,B8502,CCA1369,1135.38,325.952,354,40.13278,116.58765
1593991633,2020-07-05 23:27:13,B8502,CCA1369,1181.1,325.952,354,40.14267,116.58606
1593991639,2020-07-05 23:27:19,B8502,CCA1369,1219.2,325.952,354,40.14267,116.58606
1593991664,2020-07-05 23:27:44,B8502,CCA1369,1363.98,359.288,354,40.1575,116.58362
1593991670,2020-07-05 23:27:50,B8502,CCA1369,1394.46,388.92,353,40.1575,116.58362
1593991675,2020-07-05 23:27:55,B8502,CCA1369,1417.32,401.884,354,40.1575,116.58362
1593991693,2020-07-05 23:28:13,B8502,CCA1369,1501.14,444.48,354,40.18352,116.57955
1593991705,2020-07-05 23:28:25,B8502,CCA1369,1630.68,464.852,354,40.21103,116.57524
1593991710,2020-07-05 23:28:30,B8502,CCA1369,1691.64,464.852,354,40.21103,116.57524
1593991735,2020-07-05 23:28:55,B8502,CCA1369,2019.3,481.52,354,40.24934,116.56925
1593991749,2020-07-05 23:29:09,B8502,CCA1369,2179.32,488.928,346,40.26382,116.56357
1593991769,2020-07-05 23:29:29,B8502,CCA1369,2453.64,500.04,314,40.27817,116.54761
1593991786,2020-07-05 23:29:46,B8502,CCA1369,2659.38,507.448,293,40.27817,116.54761
1593991810,2020-07-05 23:30:10,B8502,CCA1369,2956.56,531.524,258,40.28394,116.49268
1593991813,2020-07-05 23:30:13,B8502,CCA1369,3002.28,531.524,258,40.27295,116.46686
1593991824,2020-07-05 23:30:24,B8502,CCA1369,3124.2,550.044,238,40.27144,116.46387
1593991846,2020-07-05 23:30:46,B8502,CCA1369,3238.5,572.268,238,40.24901,116.41827
1593991850,2020-07-05 23:30:50,B8502,CCA1369,3268.98,572.268,238,40.24901,116.41827
1593991856,2020-07-05 23:30:56,B8502,CCA1369,3299.46,572.268,238,40.24901,116.41827
1593991865,2020-07-05 23:31:05,B8502,CCA1369,3345.18,629.68,237,40.24901,116.41827
1593991876,2020-07-05 23:31:16,B8502,CCA1369,3421.38,648.2,237,40.24901,116.41827
1593991886,2020-07-05 23:31:26,B8502,CCA1369,3467.1,659.312,237,40.24901,116.41827
1593991901,2020-07-05 23:31:41,B8502,CCA1369,3642.36,674.128,237,40.21038,116.33966
1593991910,2020-07-05 23:31:50,B8502,CCA1369,3756.66,683.388,237,40.21038,116.33966
1593991916,2020-07-05 23:31:56,B8502,CCA1369,3787.14,683.388,237,40.21038,116.33966
1593991942,2020-07-05 23:32:22,B8502,CCA1369,4053.84,701.908,237,40.21038,116.33966
1593991947,2020-07-05 23:32:27,B8502,CCA1369,4137.66,701.908,237,40.21038,116.33966
1593991950,2020-07-05 23:32:30,B8502,CCA1369,4145.28,701.908,237,40.21038,116.33966
1593991955,2020-07-05 23:32:35,B8502,CCA1369,4244.34,701.908,237,40.21038,116.33966
1593991976,2020-07-05 23:32:56,B8502,CCA1369,4488.18,701.908,237,40.13566,116.18935
1593991987,2020-07-05 23:33:07,B8502,CCA1369,4594.86,722.28,237,40.11804,116.15393
1593992006,2020-07-05 23:33:26,B8502,CCA1369,4831.08,724.132,237,40.09861,116.11513
1593992027,2020-07-05 23:33:47,B8502,CCA1369,5067.3,731.54,237,40.08723,116.09241
1593992043,2020-07-05 23:34:03,B8502,CCA1369,5280.66,731.54,237,40.06011,116.0381
1593992054,2020-07-05 23:34:14,B8502,CCA1369,5372.1,735.244,237,40.0541,116.02611
1593992069,2020-07-05 23:34:29,B8502,CCA1369,5539.74,737.096,237,40.04321,116.00445
1593992098,2020-07-05 23:34:58,B8502,CCA1369,5875.02,737.096,237,40.00594,115.93024
1593992110,2020-07-05 23:35:10,B8502,CCA1369,5966.46,738.948,237,39.9982,115.91498
1593992125,2020-07-05 23:35:25,B8502,CCA1369,5996.94,748.208,237,39.97776,115.87436
1593992140,2020-07-05 23:35:40,B8502,CCA1369,6004.56,750.06,237,39.97037,115.85968
1593992155,2020-07-05 23:35:55,B8502,CCA1369,6004.56,751.912,237,39.94688,115.81317
1593992168,2020-07-05 23:36:08,B8502,CCA1369,6004.56,750.06,237,39.93265,115.78503
1593992189,2020-07-05 23:36:29,B8502,CCA1369,6004.56,746.356,237,39.91663,115.75333
1593992209,2020-07-05 23:36:49,B8502,CCA1369,6004.56,744.504,237,39.89187,115.70435
1593992220,2020-07-05 23:37:00,B8502,CCA1369,6004.56,746.356,237,39.88,115.68085
1593992238,2020-07-05 23:37:18,B8502,CCA1369,6004.56,748.208,237,39.86229,115.64597
1593992259,2020-07-05 23:37:39,B8502,CCA1369,6057.9,744.504,237,39.83945,115.60101
1593992279,2020-07-05 23:37:59,B8502,CCA1369,6225.54,744.504,237,39.82054,115.56387
1593992300,2020-07-05 23:38:20,B8502,CCA1369,6377.94,751.912,237,39.79752,115.51861
1593992320,2020-07-05 23:38:40,B8502,CCA1369,6583.68,759.32,237,39.77678,115.47789
1593992340,2020-07-05 23:39:00,B8502,CCA1369,6713.22,763.024,241,39.76576,115.45544
1593992372,2020-07-05 23:39:32,B8502,CCA1369,6972.3,770.432,243,39.72977,115.36749
1593992387,2020-07-05 23:39:47,B8502,CCA1369,7071.36,775.988,243,39.71972,115.3421
1593992416,2020-07-05 23:40:16,B8502,CCA1369,7292.34,779.692,243,39.69542,115.28107
1593992427,2020-07-05 23:40:27,B8502,CCA1369,7360.92,788.952,243,39.68304,115.24982
1593992443,2020-07-05 23:40:43,B8502,CCA1369,7498.08,792.656,243,39.67012,115.2175
1593992456,2020-07-05 23:40:56,B8502,CCA1369,7589.52,796.36,243,39.6545,115.17822
1593992473,2020-07-05 23:41:13,B8502,CCA1369,7696.2,800.064,243,39.63965,115.14105
1593992489,2020-07-05 23:41:29,B8502,CCA1369,7787.64,800.064,243,39.62452,115.10321
1593992504,2020-07-05 23:41:44,B8502,CCA1369,7879.08,811.176,243,39.61336,115.07528
1593992534,2020-07-05 23:42:14,B8502,CCA1369,8084.82,816.732,243,39.58109,114.99469
1593992559,2020-07-05 23:42:39,B8502,CCA1369,8221.98,820.436,243,39.55888,114.93933
1593992564,2020-07-05 23:42:44,B8502,CCA1369,8237.22,824.14,243,39.55888,114.93933
1593992585,2020-07-05 23:43:05,B8502,CCA1369,8343.9,831.548,243,39.53352,114.87609
1593992600,2020-07-05 23:43:20,B8502,CCA1369,8397.24,838.956,243,39.51829,114.8382
1593992619,2020-07-05 23:43:39,B8502,CCA1369,8519.16,842.66,243,39.50972,114.81692
1593992630,2020-07-05 23:43:50,B8502,CCA1369,8572.5,842.66,243,39.50972,114.81692
1593992645,2020-07-05 23:44:05,B8502,CCA1369,8694.42,840.808,243,39.50972,114.81692
1593992679,2020-07-05 23:44:39,B8502,CCA1369,8938.26,837.104,243,39.44225,114.65028
1593992695,2020-07-05 23:44:55,B8502,CCA1369,9067.8,831.548,243,39.43295,114.62735
1593992710,2020-07-05 23:45:10,B8502,CCA1369,9197.34,829.696,243,39.43295,114.62735
1593992724,2020-07-05 23:45:24,B8502,CCA1369,9372.6,814.88,243,39.40605,114.5611
1593992739,2020-07-05 23:45:39,B8502,CCA1369,9509.76,814.88,243,39.38869,114.51856
1593992759,2020-07-05 23:45:59,B8502,CCA1369,9631.68,814.88,243,39.37882,114.49432
1593992774,2020-07-05 23:46:14,B8502,CCA1369,9723.12,800.064,243,39.35426,114.43413
1593992789,2020-07-05 23:46:29,B8502,CCA1369,9745.98,801.916,243,39.35426,114.43413
1593992793,2020-07-05 23:46:33,B8502,CCA1369,9776.46,805.62,243,39.33487,114.38666
1593992922,2020-07-05 23:48:42,B8502,CCA1369,9784.08,807.472,243,39.32142,114.35358
1593992926,2020-07-05 23:48:46,B8502,CCA1369,9784.08,825.992,209,39.32142,114.35358
1593992946,2020-07-05 23:49:06,B8502,CCA1369,9784.08,831.548,201,39.32142,114.35358
1593993053,2020-07-05 23:50:53,B8502,CCA1369,9784.08,846.364,196,38.92707,114.02985
1593993056,2020-07-05 23:50:56,B8502,CCA1369,9784.08,846.364,196,38.92707,114.02985
1593993082,2020-07-05 23:51:22,B8502,CCA1369,9784.08,846.364,196,38.86167,114.00659
1593993087,2020-07-05 23:51:27,B8502,CCA1369,9784.08,846.364,196,38.86167,114.00659
1593993111,2020-07-05 23:51:51,B8502,CCA1369,9784.08,850.068,196,38.80916,113.98804
